#AfcsOn,AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,BaroA,COM1,COM2,CRS,E1 CHT1,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 MAP,E1 OilP,E1 OilT,E1 RPM,E2 CHT1,E2 EGT Variance,E2 EGT1,E2 EGT2,E2 EGT3,E2 EGT4,E2 FFlow,E2 MAP,E2 OilP,E2 OilT,E2 RPM,FQtyL,FQtyR,GndSpd,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NAV1,NAV2,NormAc,OAT,PichC,Pitch,Roll,RollC,TAS,Total Fuel,TRK,volt1,VPLwas,VSpd,VSpdG,WndDr,WndSpd
#bool,ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,gals,gals,kt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,MHz,MHz,G,deg C,deg,deg,deg,deg,kt,gals,deg,volts,mt,fpm,fpm,deg,kt
0.0,0.0,812.8,748.2,836.0,-1.7000000000000455,2.5,29.84,118.4,124.575,116.9,276.87,99.71000000000004,1022.74,1054.7,1122.45,1038.08,1.73,12.18,50.89,144.19,1054.8,247.35,117.42000000000007,973.95,981.35,955.98,1073.4,2.02,13.08,50.56,143.82,1014.9,47.85,54.0,0.0,NaN,357.9,15.0,10.0,0.0,0.01,47.9500885,-97.1727295,3.1,109.15,109.1,0.0,24.2,NaN,0.79,-0.19,NaN,0.0,101.85,266.4,27.7,16.0,-15.08,0.0,NaN,NaN
0.0,0.0,812.8,748.9,836.8,-0.900000000000091,2.4,29.84,118.4,124.575,116.9,277.13,100.44000000000005,1023.7,1055.13,1124.14,1038.23,1.74,12.2,50.95,144.14,1058.8,247.65,113.16999999999996,972.39,979.58,956.16,1069.33,2.04,13.03,50.71,143.81,1018.9,47.83,54.0,0.0,NaN,357.8,15.0,10.0,0.0,0.0,47.9500885,-97.1727371,3.1,109.15,109.1,0.01,24.2,NaN,0.8,-0.2,NaN,0.0,101.83,266.4,27.7,16.0,-1.6,0.0,NaN,NaN
0.0,0.0,812.8,748.9,836.7,-1.0,2.4,29.84,118.4,124.575,116.9,277.4,95.16999999999985,1025.91,1053.65,1121.08,1037.77,1.7,12.17,50.94,144.11,1054.2,247.96,108.5200000000001,969.99,979.05,957.36,1065.88,2.06,13.0,50.71,143.81,1021.9,47.8,54.0,0.0,NaN,357.8,15.0,10.0,0.0,-0.0,47.9500885,-97.1727371,3.1,109.15,109.1,0.0,24.2,NaN,0.82,-0.21,NaN,0.0,101.8,266.4,27.7,16.0,-9.1,0.0,NaN,NaN
0.0,0.0,812.8,748.8,836.7,-1.599999999999909,2.4,29.84,118.4,124.575,116.9,277.74,99.33999999999992,1025.77,1051.53,1125.11,1037.92,1.7,12.19,50.96,144.09,1059.4,248.3,105.50999999999999,966.95,978.79,958.19,1063.7,2.09,13.0,50.73,143.79,1017.8,47.84,54.0,0.0,NaN,357.8,15.0,10.0,0.0,0.0,47.9500885,-97.1727371,3.1,109.15,109.1,0.0,24.2,NaN,0.82,-0.2,NaN,0.0,101.84,266.4,27.7,16.0,-15.7,0.0,NaN,NaN
0.0,0.0,812.8,748.7,836.6,-2.199999999999932,2.4,29.84,118.4,124.575,116.9,277.98,94.12999999999988,1028.74,1052.94,1122.87,1036.76,1.73,12.17,51.02,144.01,1062.7,248.6,109.01999999999987,964.24,976.75,958.84,1067.86,2.06,13.03,50.67,143.77,1015.3,47.89,54.0,0.0,NaN,357.8,15.0,10.0,0.0,0.0,47.9500885,-97.1727371,3.1,109.15,109.1,0.01,24.2,NaN,0.82,-0.19,NaN,0.0,101.89,266.4,27.7,16.0,-3.43,0.0,NaN,NaN
0.0,0.0,812.8,749.2,837.0,-0.7999999999999545,2.3,29.84,118.4,124.575,116.9,278.23,93.34999999999991,1031.0,1052.47,1124.35,1038.51,1.74,12.23,50.9,144.02,1048.7,248.89,110.07000000000005,967.03,977.74,958.07,1068.14,2.04,13.06,50.58,143.74,1009.7,47.9,54.0,0.0,NaN,357.8,15.0,10.0,0.0,0.0,47.9500885,-97.1727371,3.1,109.15,109.1,0.0,24.2,NaN,0.8,-0.18,NaN,0.0,101.9,266.4,27.7,16.0,-14.27,0.0,NaN,NaN
0.0,1.0,812.8,749.9,837.7,-0.09999999999990905,2.3,29.84,118.4,124.575,116.9,278.49,103.47000000000003,1030.36,1052.75,1133.83,1037.46,1.7,12.27,50.86,143.96,1053.1,249.2,109.8599999999999,967.79,979.7,958.75,1068.61,2.05,13.04,50.69,143.71,1022.2,47.86,54.0,0.0,NaN,357.8,15.0,10.0,0.0,0.0,47.9500885,-97.1727371,3.1,109.15,109.1,-0.0,24.2,NaN,0.8,-0.18,NaN,0.0,101.86,266.4,27.7,16.0,-13.02,0.0,NaN,NaN
0.0,1.0,812.8,749.3,837.1,-0.6000000000000227,2.4,29.84,118.4,124.575,116.9,278.79,109.34000000000015,1029.05,1052.51,1138.39,1035.04,1.66,12.2,50.9,143.99,1059.2,249.55,106.44999999999993,968.82,979.5,958.38,1064.83,2.04,12.99,50.71,143.69,1017.6,47.9,54.0,0.0,NaN,357.8,14.5,10.0,0.0,0.01,47.9500885,-97.1727295,3.1,109.15,109.1,0.0,24.2,NaN,0.8,-0.19,NaN,0.0,101.9,266.4,27.7,16.0,-7.96,0.0,NaN,NaN
0.0,1.0,812.8,749.2,837.0,-0.6000000000000227,2.4,29.84,118.4,124.575,116.9,279.01,104.46000000000004,1026.52,1055.84,1130.98,1034.71,1.63,12.13,51.1,143.98,1065.6,249.85,103.79999999999995,969.67,977.72,959.77,1063.57,2.04,13.02,50.67,143.68,1013.7,47.89,54.0,0.0,NaN,357.8,15.0,10.0,0.0,0.01,47.9500885,-97.1727295,3.1,109.15,109.1,0.0,24.2,NaN,0.81,-0.18,NaN,0.0,101.89,266.4,27.7,16.0,-15.61,0.0,NaN,NaN
0.0,1.0,812.8,749.3,837.1,0.6000000000000227,2.4,29.84,118.4,124.575,116.9,279.31,89.61999999999989,1029.42,1058.9,1119.04,1035.04,1.66,12.12,51.06,143.91,1064.1,250.17,99.9799999999999,970.19,977.17,963.32,1063.3,2.02,13.03,50.7,143.64,1019.1,47.86,54.0,0.0,NaN,357.8,12.0,10.0,0.0,0.0,47.9500885,-97.1727295,3.1,109.15,109.1,0.01,24.2,NaN,0.81,-0.18,NaN,0.0,101.86,266.4,27.7,14.0,-5.29,0.0,NaN,NaN
0.0,1.0,812.8,749.3,837.2,1.2000000000000455,2.4,29.84,118.4,124.575,116.9,279.58,85.17000000000007,1030.29,1060.72,1115.46,1037.38,1.7,12.15,51.09,143.89,1060.2,250.49,96.91999999999996,969.25,977.87,963.88,1060.8,2.03,13.01,50.74,143.62,1018.1,47.82,54.0,0.0,NaN,357.9,12.5,10.0,0.0,0.01,47.9500885,-97.1727295,3.1,109.15,109.1,0.0,24.2,NaN,0.82,-0.16,NaN,0.0,101.82,266.4,27.7,14.0,-8.31,3.9,NaN,NaN
0.0,0.0,812.8,748.7,836.5,-0.2999999999999545,2.4,29.84,118.4,124.575,116.9,279.82,79.85000000000014,1031.81,1061.57,1111.66,1039.17,1.73,12.14,51.23,143.92,1068.4,250.79,91.76999999999987,969.77,980.9,965.35,1057.12,2.01,13.01,50.73,143.59,1019.1,47.77,54.0,0.0,NaN,357.8,12.5,10.0,0.0,-0.0,47.9500885,-97.1727295,3.1,109.15,109.1,0.0,24.2,NaN,0.82,-0.16,NaN,0.0,101.77000000000001,266.4,27.7,14.0,-15.65,3.9,NaN,NaN
0.0,0.0,812.8,748.2,836.0,-0.7000000000000455,2.4,29.84,118.4,124.575,116.9,280.09,76.92999999999984,1031.67,1060.04,1108.6,1038.74,1.73,12.12,51.06,143.87,1057.3,251.09,96.68000000000006,968.37,980.54,964.27,1060.95,1.99,13.03,50.69,143.58,1014.2,47.84,54.0,0.0,NaN,357.8,12.0,10.0,0.0,-0.0,47.9500885,-97.1727295,3.1,109.15,109.1,0.0,24.2,NaN,0.83,-0.16,NaN,0.0,101.84,266.4,27.7,14.0,-15.99,3.9,NaN,NaN
0.0,0.0,812.8,748.8,836.6,-0.10000000000002274,2.3,29.84,118.4,124.575,116.9,280.36,80.11999999999989,1033.94,1058.58,1114.06,1038.87,1.71,12.17,51.03,143.84,1061.4,251.41,103.33000000000004,965.99,978.14,963.9,1067.23,2.02,13.06,50.6,143.59,1009.6,47.82,54.0,0.0,NaN,357.9,12.0,10.0,0.0,0.01,47.9500885,-97.1727295,3.1,109.15,109.1,0.01,24.2,NaN,0.85,-0.15,NaN,0.0,101.82,266.4,27.7,14.0,-7.53,3.9,NaN,NaN
0.0,0.0,812.8,748.8,836.6,0.0,2.4,29.84,118.4,124.575,116.9,280.64,76.41000000000008,1036.47,1057.75,1112.88,1037.61,1.7,12.14,50.95,143.84,1064.3,251.71,104.61999999999989,974.26,978.65,962.96,1067.58,2.03,13.15,50.46,143.57,1000.2,47.84,54.0,0.0,NaN,357.9,12.0,10.0,0.0,-0.0,47.9500885,-97.1727371,3.1,109.15,109.1,0.01,24.2,NaN,0.85,-0.16,NaN,0.0,101.84,266.4,27.7,14.0,-2.71,0.0,NaN,NaN
0.0,0.0,812.8,748.7,836.6,-0.39999999999997726,2.4,29.84,118.4,124.575,116.9,280.95,71.99000000000001,1036.16,1057.83,1108.15,1039.57,1.67,12.13,51.11,143.85,1068.9,252.04,104.92999999999995,976.38,976.99,964.39,1069.32,2.09,13.13,50.57,143.53,1015.1,47.89,54.0,0.0,NaN,357.9,12.0,10.0,0.0,0.0,47.9500885,-97.1727371,3.1,109.15,109.1,-0.0,24.2,NaN,0.85,-0.18,NaN,0.0,101.89,266.4,27.7,14.0,-13.57,0.0,NaN,NaN
0.0,0.0,812.8,748.5,836.4,-1.3000000000000682,2.4,29.84,118.4,124.575,116.9,281.21,63.5,1038.35,1058.07,1101.85,1039.55,1.68,12.13,51.05,143.78,1062.1,252.31,103.63999999999999,975.57,974.63,963.38,1067.02,1.96,13.07,50.62,143.5,1009.2,47.92,54.0,0.0,NaN,357.9,12.5,10.0,0.0,0.01,47.9500885,-97.1727371,3.1,109.15,109.1,0.01,24.2,NaN,0.85,-0.16,NaN,0.0,101.92,266.4,27.7,14.0,-8.91,0.0,NaN,NaN
0.0,0.0,812.8,749.1,836.9,-0.20000000000004547,2.3,29.84,118.4,124.575,116.9,281.47,64.34999999999991,1038.98,1059.92,1103.33,1039.12,1.71,12.14,51.1,143.79,1064.3,252.61,114.88000000000011,976.01,974.89,960.5,1075.38,1.95,13.13,50.56,143.49,1010.0,47.92,54.0,0.0,NaN,357.9,12.0,10.0,0.0,0.0,47.9500885,-97.1727371,3.1,109.15,109.1,-0.01,24.2,NaN,0.83,-0.18,NaN,0.0,101.92,266.4,27.7,14.0,-12.72,3.9,NaN,NaN
0.0,1.0,812.8,749.5,837.3,0.2999999999999545,2.3,29.84,118.4,124.575,116.9,281.64,63.75,1039.52,1059.11,1102.09,1038.34,1.69,12.1,51.11,143.81,1069.5,252.91,118.83999999999992,975.09,973.6,959.25,1078.09,2.0,13.11,50.56,143.48,1005.0,47.97,54.0,0.0,NaN,357.9,12.0,10.0,0.0,0.0,47.9500885,-97.1727371,3.1,109.15,109.1,0.01,24.2,NaN,0.83,-0.15,NaN,0.0,101.97,266.4,27.7,14.0,-3.29,0.0,NaN,NaN
0.0,1.0,812.8,749.2,837.0,-0.10000000000002274,2.3,29.84,118.4,124.575,116.9,281.88,68.73000000000002,1036.22,1058.78,1104.95,1036.47,1.7,12.1,51.12,143.83,1066.8,253.2,120.56999999999994,977.51,973.39,958.27,1078.84,2.06,13.2,50.45,143.48,1007.5,47.96,54.0,0.0,NaN,357.9,14.5,10.0,0.0,0.01,47.9500885,-97.1727295,3.1,109.15,109.1,0.01,24.2,NaN,0.83,-0.16,NaN,0.0,101.96000000000001,266.4,27.7,16.0,-1.44,0.0,NaN,NaN
0.0,1.0,812.8,749.2,837.0,-0.20000000000004547,2.3,29.84,118.4,124.575,116.9,282.17,71.12999999999988,1033.71,1059.21,1104.84,1036.33,1.77,12.11,51.07,143.79,1058.7,253.5,113.99000000000012,974.96,974.04,957.92,1071.91,1.99,13.13,50.57,143.46,1012.4,47.92,54.0,0.0,NaN,357.9,14.5,10.0,0.0,-0.0,47.9500885,-97.1727295,3.1,109.15,109.1,0.0,24.2,NaN,0.82,-0.18,NaN,0.0,101.92,266.4,27.7,16.0,-5.17,0.0,NaN,NaN
0.0,1.0,812.8,749.3,837.1,0.6000000000000227,2.4,29.84,118.4,124.575,116.9,282.4,76.63000000000011,1032.35,1059.41,1108.98,1038.16,1.82,12.16,51.03,143.73,1057.4,253.78,109.76999999999998,972.17,975.2,960.05,1069.82,1.91,13.09,50.64,143.45,1015.0,47.99,54.0,0.0,NaN,357.9,14.5,10.0,0.0,0.0,47.9500885,-97.1727295,3.1,109.15,109.1,0.0,24.2,NaN,0.83,-0.18,NaN,0.0,101.99000000000001,266.4,27.7,16.0,-15.42,3.9,NaN,NaN
0.0,1.0,812.8,749.4,837.2,1.2000000000000455,2.3,29.84,118.4,124.575,116.9,282.65,85.77999999999997,1032.06,1061.42,1117.84,1037.64,2.0,12.26,50.88,143.75,1052.9,254.05,107.66000000000008,971.83,977.0,960.77,1068.43,1.88,13.09,50.55,143.42,1006.0,47.97,54.0,0.0,NaN,357.9,15.0,10.0,0.0,0.0,47.9500885,-97.1727295,3.1,109.15,109.1,0.0,24.2,NaN,0.82,-0.18,NaN,0.0,101.97,266.4,27.7,16.0,-7.53,0.0,NaN,NaN
0.0,0.0,812.8,748.2,836.1,-0.5,2.4,29.84,118.4,124.575,116.9,282.89,87.43000000000006,1032.25,1063.45,1119.68,1037.34,1.89,12.26,50.82,143.69,1057.0,254.34,101.43000000000006,975.13,980.32,961.99,1063.42,1.93,13.08,50.69,143.38,1018.9,47.95,54.0,0.0,NaN,358.0,15.0,10.0,0.0,0.01,47.9500885,-97.1727295,3.1,109.15,109.1,-0.0,24.2,NaN,0.82,-0.15,NaN,0.0,101.95,266.4,27.7,16.0,-7.47,0.0,NaN,NaN
0.0,0.0,812.8,747.8,835.6,-1.0,2.3,29.84,118.4,124.575,116.9,283.13,85.77000000000021,1033.12,1064.71,1118.89,1035.98,1.82,12.24,50.92,143.77,1059.5,254.62,93.36999999999989,973.31,979.28,963.7,1057.07,1.91,13.0,50.81,143.36,1024.2,47.97,54.0,0.0,NaN,358.0,15.0,10.0,0.0,0.0,47.9500885,-97.1727295,3.1,109.15,109.1,-0.01,24.2,NaN,0.81,-0.15,NaN,0.0,101.97,266.4,27.7,16.0,-7.54,0.0,NaN,NaN
0.0,0.0,812.8,748.5,836.3,-0.3000000000000682,2.3,29.84,118.4,124.575,116.9,283.37,86.54999999999995,1030.99,1065.68,1117.54,1035.99,1.78,12.19,51.0,143.69,1056.0,254.93,86.42999999999995,973.03,978.66,964.85,1051.28,1.9,12.99,50.8,143.36,1022.3,48.07,54.0,0.0,NaN,358.0,14.5,10.0,0.0,0.01,47.9500885,-97.1727371,3.1,109.15,109.1,0.0,24.2,NaN,0.81,-0.15,NaN,0.0,102.07,266.4,27.7,16.0,-14.42,0.0,NaN,NaN
0.0,0.0,812.8,748.5,836.3,-0.10000000000002274,2.2,29.84,118.4,124.575,116.9,283.63,80.59000000000015,1033.56,1066.09,1114.15,1035.35,1.77,12.16,51.08,143.67,1060.3,255.2,83.64999999999986,971.05,978.17,965.22,1048.87,1.9,12.96,50.87,143.36,1030.6,48.11,54.0,0.0,NaN,358.0,14.5,10.0,0.0,-0.0,47.9500885,-97.1727371,3.1,109.15,109.1,-0.0,24.2,NaN,0.81,-0.15,NaN,0.0,102.11,266.4,27.7,16.0,-13.46,0.0,NaN,NaN
0.0,0.0,812.8,748.5,836.4,-0.5,2.3,29.84,118.4,124.575,116.9,283.85,73.93999999999983,1033.67,1065.46,1107.61,1038.41,1.78,12.14,51.05,143.68,1061.3,255.44,81.61000000000001,968.55,976.67,965.1,1046.71,1.95,12.98,50.81,143.35,1018.2,48.21,54.0,0.0,NaN,358.0,14.5,10.0,0.0,-0.0,47.9500885,-97.1727371,3.1,109.15,109.1,-0.0,24.2,NaN,0.8,-0.14,NaN,0.0,102.21000000000001,266.4,27.7,16.0,-0.96,3.9,NaN,NaN
0.0,0.0,812.8,748.5,836.3,-1.0,2.4,29.84,118.4,124.575,116.9,284.06,76.06000000000017,1031.61,1063.29,1107.67,1041.47,1.76,12.19,51.09,143.65,1068.0,255.71,82.63000000000011,967.96,979.44,965.28,1047.91,1.97,13.01,50.74,143.32,1018.5,48.06,54.0,0.0,NaN,358.0,15.0,10.0,0.0,-0.01,47.9500885,-97.1727371,3.1,109.15,109.1,-0.0,24.2,NaN,0.81,-0.13,NaN,0.0,102.06,266.4,27.7,16.0,-3.93,0.0,NaN,NaN
0.0,1.0,812.8,749.4,837.2,0.20000000000004547,2.4,29.84,118.4,124.575,116.9,284.28,74.70000000000005,1031.04,1060.46,1105.74,1042.57,1.74,12.15,51.1,143.63,1068.5,256.03,84.72000000000003,968.03,980.48,964.5,1049.22,1.96,13.03,50.74,143.31,1017.2,48.08,54.0,0.0,NaN,358.0,15.0,10.0,0.0,0.0,47.9500885,-97.1727371,3.1,109.15,109.1,0.0,24.2,NaN,0.82,-0.12,NaN,0.0,102.08,266.4,27.7,16.0,-4.68,0.0,NaN,NaN
0.0,1.0,812.8,750.1,837.9,0.8999999999999773,2.2,29.84,118.4,124.575,116.9,284.5,71.90000000000009,1031.75,1062.03,1103.65,1041.54,1.73,12.13,51.08,143.63,1059.4,256.27,85.63,969.86,980.17,963.89,1049.52,1.99,13.02,50.78,143.3,1024.1,48.12,54.0,0.0,NaN,358.0,14.5,10.0,0.0,-0.0,47.9500885,-97.1727371,3.1,109.15,109.1,0.0,24.2,NaN,0.82,-0.12,NaN,0.0,102.12,266.4,27.7,16.0,-15.35,3.9,NaN,NaN
0.0,1.0,812.8,749.4,837.2,0.10000000000002274,2.3,29.84,118.4,124.575,116.9,284.77,80.04000000000019,1031.1,1061.86,1111.14,1039.56,1.71,12.19,51.01,143.61,1052.1,256.54,85.52999999999986,969.15,982.26,962.08,1047.61,2.01,13.02,50.8,143.28,1019.9,48.16,54.0,0.0,NaN,358.0,14.5,10.0,0.0,0.01,47.9500885,-97.1727295,3.1,109.15,109.1,-0.0,24.2,NaN,0.82,-0.12,NaN,0.0,102.16,266.4,27.7,16.0,-15.98,0.0,NaN,NaN
0.0,1.0,812.8,749.5,837.3,0.09999999999990905,2.2,29.84,118.4,124.575,116.9,285.03,84.81999999999994,1031.75,1062.19,1116.57,1037.91,1.7,12.18,51.05,143.56,1055.6,256.85,87.14999999999998,968.51,985.14,960.83,1047.98,2.08,13.04,50.73,143.25,1014.2,47.99,54.0,0.0,NaN,358.0,14.5,10.0,0.0,-0.01,47.9500885,-97.1727295,3.1,109.15,109.1,0.0,24.2,NaN,0.83,-0.12,NaN,0.0,101.99000000000001,266.4,27.7,16.0,-16.0,3.9,NaN,NaN
0.0,1.0,812.8,749.6,837.4,1.2999999999999545,2.3,29.84,118.4,124.575,116.9,285.27,84.19000000000005,1034.53,1059.95,1118.72,1037.49,1.72,12.2,51.06,143.6,1063.1,257.09,94.13,968.61,986.37,961.89,1056.02,2.02,13.11,50.59,143.23,1009.3,47.97,54.0,0.0,NaN,358.0,14.5,10.0,0.0,0.01,47.9500885,-97.1727295,3.1,109.15,109.1,0.01,24.2,NaN,0.83,-0.11,NaN,0.0,101.97,266.4,27.7,16.0,-4.71,0.0,NaN,NaN
0.0,1.0,812.8,749.7,837.5,1.8999999999999773,2.2,29.84,118.4,124.575,116.9,285.47,82.97000000000003,1034.67,1058.31,1117.64,1036.93,1.92,12.18,51.11,143.65,1061.9,257.39,101.21000000000004,967.63,986.67,961.81,1063.02,1.95,13.19,50.52,143.23,1007.0,47.98,54.0,0.0,NaN,358.1,14.5,10.0,0.0,0.0,47.9500885,-97.1727295,3.1,109.15,109.1,0.01,24.2,NaN,0.83,-0.11,NaN,0.0,101.97999999999999,266.4,27.7,16.0,-2.11,0.0,NaN,NaN
0.0,0.0,812.8,748.6,836.4,0.10000000000002274,2.3,29.84,118.4,124.575,116.9,285.68,79.02999999999997,1034.38,1061.58,1113.41,1037.88,1.91,12.2,51.09,143.59,1061.8,257.62,97.40999999999997,969.62,984.71,961.17,1058.58,1.92,13.06,50.78,143.22,1024.0,47.96,54.0,0.0,NaN,358.0,14.5,10.0,0.0,0.0,47.9500885,-97.1727295,3.1,109.15,109.1,0.01,24.2,NaN,0.82,-0.12,NaN,0.0,101.96000000000001,266.4,27.7,16.0,-3.95,0.0,NaN,NaN
0.0,0.0,812.8,748.2,836.0,-0.2999999999999545,2.2,29.84,118.4,124.575,116.9,285.91,72.52000000000021,1034.37,1063.44,1106.89,1040.53,1.77,12.15,51.15,143.59,1066.8,257.9,94.99000000000001,971.53,983.7,960.48,1055.47,1.89,13.05,50.74,143.21,1016.3,47.78,54.0,0.0,NaN,358.1,14.5,10.0,0.0,0.01,47.9500885,-97.1727295,3.1,109.15,109.1,0.0,24.2,NaN,0.85,-0.11,NaN,0.0,101.78,266.4,27.7,16.0,-10.02,0.0,NaN,NaN
0.0,0.0,812.8,748.4,836.2,-0.1999999999999318,2.3,29.84,118.4,124.575,116.9,286.13,68.44999999999982,1033.88,1062.47,1102.33,1042.62,1.74,12.12,51.25,143.58,1068.2,258.12,91.0,973.09,985.27,961.79,1052.79,1.89,13.05,50.71,143.19,1020.0,47.75,54.0,0.0,NaN,358.1,14.5,10.0,0.0,0.0,47.9500885,-97.1727295,3.1,109.15,109.1,-0.0,24.2,NaN,0.85,-0.12,NaN,0.0,101.75,266.4,27.7,15.0,-0.55,0.0,NaN,NaN
0.0,0.0,812.8,748.4,836.2,-0.09999999999990905,2.4,29.84,118.4,124.575,116.9,286.32,74.0,1032.39,1061.78,1106.39,1042.95,1.77,12.17,51.07,143.57,1050.3,258.39,90.63,968.68,984.58,961.65,1052.28,1.9,13.03,50.8,143.18,1018.9,47.78,54.0,0.0,NaN,358.1,14.5,10.0,0.0,-0.0,47.9500885,-97.1727295,3.1,109.15,109.1,-0.0,24.2,NaN,0.83,-0.13,NaN,0.0,101.78,266.4,27.7,16.0,-0.02,0.0,NaN,NaN
0.0,0.0,812.8,748.4,836.2,-1.0,2.3,29.84,118.4,124.575,116.9,286.54,85.71000000000004,1031.53,1061.6,1117.24,1041.25,1.75,12.22,50.98,143.49,1059.0,258.63,88.88,967.2,983.6,961.91,1050.79,1.93,12.99,50.87,143.15,1023.7,47.79,54.0,0.0,NaN,358.1,14.5,10.0,0.0,-0.01,47.9500885,-97.1727295,3.1,109.15,109.1,-0.0,24.2,NaN,0.86,-0.12,NaN,0.0,101.78999999999999,266.4,27.7,16.0,-13.46,0.0,NaN,NaN
0.0,0.0,812.8,748.2,836.1,-1.7999999999999545,2.3,29.84,118.4,124.575,116.9,286.71,86.25999999999999,1030.7,1062.14,1116.96,1039.22,1.73,12.2,51.02,143.52,1058.6,258.91,86.65999999999997,967.98,983.43,962.82,1049.48,2.07,13.04,50.73,143.13,1016.9,47.73,54.0,0.0,NaN,358.0,14.5,10.0,0.0,0.01,47.9500923,-97.1727295,3.1,109.15,109.1,0.0,24.2,NaN,0.85,-0.13,NaN,0.0,101.72999999999999,266.4,27.7,16.0,-2.45,0.0,NaN,NaN
0.0,0.0,812.8,749.2,837.0,-0.20000000000004547,2.2,29.84,118.4,124.575,116.9,286.94,82.6099999999999,1032.0,1063.6,1114.61,1039.92,1.71,12.2,51.12,143.53,1063.9,259.16,86.58999999999992,968.91,984.57,962.23,1048.82,2.01,13.04,50.77,143.13,1018.3,47.8,54.0,0.0,NaN,358.0,14.5,10.0,0.0,0.0,47.9500923,-97.1727295,3.1,109.15,109.1,-0.0,24.2,NaN,0.86,-0.14,NaN,0.0,101.8,266.4,27.7,16.0,-13.13,0.0,NaN,NaN
0.0,1.0,812.8,749.8,837.6,0.3000000000000682,2.3,29.84,118.4,124.575,116.9,287.14,80.71000000000004,1031.12,1063.81,1111.83,1040.8,1.73,12.22,51.04,143.52,1063.3,259.48,87.13,968.31,984.79,961.1,1048.23,1.92,13.06,50.73,143.13,1015.8,47.87,54.0,0.0,NaN,358.0,14.5,10.0,0.0,0.0,47.9500923,-97.1727371,3.1,109.15,109.1,0.0,24.2,NaN,0.87,-0.16,NaN,0.0,101.87,266.4,27.7,16.0,-15.9,0.0,NaN,NaN
0.0,2.0,812.8,750.4,838.3,0.8999999999999773,2.3,29.84,118.4,124.575,116.9,287.37,82.16999999999985,1030.41,1063.58,1112.58,1039.48,1.72,12.18,51.14,143.55,1059.8,259.69,92.75999999999988,967.51,984.77,959.09,1051.85,1.97,13.04,50.76,143.12,1021.4,47.89,54.0,0.0,NaN,358.0,14.0,10.0,0.0,0.0,47.9500885,-97.1727371,3.1,109.15,109.1,0.0,24.2,NaN,0.89,-0.18,NaN,0.0,101.89,266.4,27.7,15.0,-16.0,0.0,NaN,NaN
0.0,2.0,812.8,750.5,838.4,0.8999999999999773,2.2,29.84,118.4,124.575,116.9,287.59,84.57999999999993,1031.42,1066.5,1116.0,1038.88,1.75,12.19,51.12,143.55,1065.7,259.97,97.15000000000009,969.84,985.86,958.27,1055.42,1.96,13.09,50.64,143.11,1011.8,47.86,54.0,0.0,NaN,357.9,14.5,10.0,0.0,0.0,47.9500885,-97.1727371,3.1,109.15,109.1,0.01,24.2,NaN,0.89,-0.2,NaN,0.0,101.86,266.4,27.7,15.0,-16.0,0.0,NaN,NaN
0.0,2.0,812.8,750.7,838.5,2.1000000000000227,2.3,29.84,118.4,124.575,116.9,287.78,80.55000000000018,1031.85,1066.64,1112.4,1038.78,1.74,12.15,51.27,143.5,1068.3,260.18,99.69000000000005,967.69,985.13,957.5,1057.19,1.95,13.04,50.76,143.1,1020.3,47.91,54.0,0.0,NaN,357.9,14.5,10.0,0.0,0.0,47.9500885,-97.1727371,3.1,109.15,109.1,0.01,24.2,NaN,0.9,-0.2,NaN,0.0,101.91,266.4,27.7,16.0,-2.79,0.0,NaN,NaN
0.0,2.0,812.8,750.9,838.7,2.7000000000000455,2.3,29.84,118.4,124.575,116.9,287.99,85.44000000000005,1032.5,1064.68,1117.94,1038.47,1.73,12.22,50.92,143.46,1054.1,260.41,92.81999999999994,963.45,984.53,961.03,1053.85,1.94,13.0,50.84,143.09,1020.2,47.84,54.0,0.0,NaN,357.9,14.5,10.0,0.0,-0.0,47.9500885,-97.1727371,3.1,109.15,109.1,0.01,24.2,NaN,0.89,-0.2,NaN,0.0,101.84,266.4,27.7,16.0,-3.72,0.0,NaN,NaN
0.0,1.0,812.8,749.7,837.5,1.2999999999999545,2.3,29.84,118.4,124.575,116.9,288.14,94.38999999999987,1031.67,1062.77,1126.06,1038.51,1.73,12.23,51.03,143.48,1061.2,260.68,95.67999999999995,960.89,984.28,962.86,1056.57,1.9,13.03,50.75,143.08,1019.0,47.81,54.0,0.0,NaN,357.9,14.5,10.0,0.0,0.01,47.9500885,-97.1727371,3.1,109.15,109.1,0.01,24.2,NaN,0.89,-0.18,NaN,0.0,101.81,266.4,27.7,16.0,-4.6,0.0,NaN,NaN
