#AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,amp2,BaroA,COM1,COM2,E1 CHT Variance,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpdG,WndDr,WndSpd
#ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,amps,inch,MHz,MHz,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,gph,psi,deg F,rpm,gals,gals,kt,deg,mt,mt,kt,G,degrees,degrees,deg,G,deg C,deg,deg,kt,gals,deg,volts,volts,mt,fpm,fpm,deg,kt
2526.0,3328.0,3268.2,3356.5,87.69999999999982,0.4,0.1,29.97,132.3,124.575,37.85000000000002,335.52,371.07,361.51,373.37,33.710000000000036,1287.09,1317.22,1296.83,1283.51,14.4,68.09,161.3,2419.9,19.93,16.29,79.95,93.8,22.0,12.0,72.87,-0.03,47.9131355,-97.0902252,3.0,0.05,14.8,10.62,0.57,77.0,36.22,89.7,28.2,28.2,14.0,467.17,480.3,-163.8,6.32
2536.0,3336.0,3278.6,3366.9,90.09999999999991,0.4,0.1,29.97,132.3,124.575,37.79000000000002,335.53,371.09,361.5,373.32,33.419999999999845,1285.69,1316.85,1297.07,1283.43,14.64,68.57,161.43,2420.6,19.87,16.37,79.83,94.5,22.0,12.0,73.07,-0.02,47.9131203,-97.0896759,3.0,0.02,14.8,10.66,0.37,78.0,36.24,89.5,28.2,28.2,14.0,478.78,590.6,-163.4,6.26
2547.0,3345.0,3289.2,3377.5,94.0,0.4,0.1,29.97,132.3,124.575,37.72999999999996,335.6,371.14,361.52,373.33,32.149999999999864,1286.66,1315.8,1297.39,1283.65,14.56,67.92,161.52,2422.5,19.93,16.47,79.58,94.5,22.5,12.0,73.44,0.0,47.913105,-97.0891037,3.0,0.04,14.8,11.51,0.07,78.0,36.4,89.2,28.2,28.2,14.0,506.63,610.2,-162.9,6.21
2558.0,3353.0,3299.9,3388.2,96.59999999999991,0.4,0.0,29.97,132.3,124.575,37.64999999999998,335.73,371.21,361.56,373.38,30.62000000000012,1286.41,1314.71,1296.89,1284.09,14.56,68.51,161.63,2425.8,19.93,16.47,79.11,93.1,22.5,12.0,73.05,-0.02,47.9130898,-97.0886154,3.0,0.01,14.8,11.82,2.31,77.0,36.4,89.1,28.2,28.2,14.0,498.67,689.0,-162.5,6.18
2567.0,3370.0,3311.9,3400.2,98.89999999999964,0.4,0.1,29.97,132.3,124.575,37.639999999999986,335.75,371.28,361.57,373.39,30.460000000000036,1284.69,1314.39,1296.64,1283.93,14.46,68.73,161.75,2424.7,19.95,16.56,78.43,92.7,22.0,12.0,73.72,-0.03,47.9130859,-97.0880737,3.0,-0.06,14.5,12.41,1.94,78.0,36.51,89.0,28.3,28.2,14.0,656.44,724.4,-162.1,6.15
2580.0,3382.0,3324.9,3413.2,102.19999999999982,0.3,0.1,29.97,132.3,124.575,37.51999999999998,335.85,371.32,361.56,373.37,32.149999999999864,1281.95,1314.1,1296.57,1283.94,14.58,68.22,161.87,2423.7,19.85,16.74,77.64,93.4,22.0,12.0,73.64,-0.05,47.9130707,-97.0875168,3.0,-0.0,14.5,12.29,1.09,78.0,36.59,88.8,28.2,28.2,14.0,734.27,732.3,-161.8,6.12
2596.0,3392.0,3338.0,3426.3,105.80000000000018,0.3,0.1,29.97,132.3,124.575,37.5,335.88,371.33,361.51,373.38,31.819999999999936,1282.42,1314.24,1296.57,1283.92,14.42,68.16,161.98,2415.1,19.72,16.93,76.94,94.2,22.0,12.0,71.66,-0.01,47.9130592,-97.0869904,3.0,-0.01,14.5,11.74,1.69,76.0,36.65,88.6,28.2,28.2,14.0,715.99,791.3,-161.7,6.09
2609.0,3405.0,3351.5,3439.8,104.60000000000036,0.3,0.1,29.97,132.3,124.575,37.36999999999995,335.97,371.33,361.56,373.34,30.850000000000136,1284.27,1314.67,1295.69,1283.82,14.56,67.84,162.09,2411.1,19.72,16.96,76.51,93.8,22.0,12.0,71.76,-0.05,47.9130554,-97.0864639,3.0,-0.01,14.5,10.38,0.46,76.0,36.68,88.5,28.2,28.2,14.0,703.26,811.0,-161.7,6.08
2623.0,3420.0,3365.5,3453.8,113.0,0.3,0.1,29.97,132.3,124.575,37.31,335.93,371.32,361.48,373.24,30.789999999999964,1286.05,1314.23,1294.5,1283.44,14.67,68.24,162.19,2421.2,19.75,16.91,76.33,94.2,22.5,12.0,73.65,-0.03,47.9130478,-97.0859299,3.0,-0.03,14.5,10.05,0.24,78.0,36.66,88.2,28.2,28.2,14.0,774.41,846.5,-161.8,6.07
2637.0,3432.0,3379.0,3467.3,119.40000000000009,0.4,0.1,29.97,132.3,124.575,37.25,335.96,371.37,361.45,373.21,29.930000000000064,1284.92,1313.02,1294.66,1283.09,14.45,67.83,162.29,2419.9,19.72,16.85,76.32,94.0,23.0,13.0,73.52,-0.03,47.9130402,-97.0854034,3.0,-0.07,14.5,9.2,2.19,78.0,36.57,88.0,28.2,28.2,14.0,781.87,811.0,-162.1,6.08
2651.0,3447.0,3393.2,3481.5,125.0,0.3,0.1,29.97,132.3,124.575,37.139999999999986,336.11,371.43,361.53,373.25,30.680000000000064,1283.29,1313.71,1295.56,1283.03,14.45,68.23,162.39,2421.9,19.72,16.85,76.43,93.3,22.5,12.0,73.19,-0.01,47.9130287,-97.0848541,3.0,-0.12,14.5,8.17,1.22,78.0,36.57,88.0,28.2,28.2,14.0,808.24,799.2,-162.7,6.09
2668.0,3472.0,3410.1,3498.4,131.5,0.4,0.1,29.97,132.3,124.575,37.05000000000001,336.2,371.47,361.52,373.25,32.049999999999955,1285.35,1314.8,1295.59,1282.75,14.54,68.53,162.54,2419.1,19.85,16.58,78.05,92.2,22.0,12.0,73.74,-0.02,47.9130211,-97.0838089,3.0,-0.17,14.2,4.76,-0.91,78.0,36.43,87.1,28.2,28.2,14.0,800.34,468.5,-163.5,6.11
2672.0,3483.0,3414.1,3502.4,124.90000000000009,0.4,0.1,29.97,132.3,124.575,36.950000000000045,336.27,371.48,361.47,373.22,32.90000000000009,1284.81,1314.92,1294.86,1282.02,14.57,68.27,162.66,2427.9,19.95,16.45,79.74,90.7,22.5,12.0,77.52,-0.08,47.9130249,-97.0832062,3.0,-0.05,14.2,4.37,-0.38,82.0,36.4,86.4,28.2,28.2,14.0,705.58,224.4,-165.3,6.15
2675.0,3478.0,3417.2,3505.5,117.30000000000018,0.3,0.0,29.97,132.3,124.575,36.870000000000005,336.33,371.59,361.48,373.2,36.450000000000045,1286.48,1317.31,1294.98,1280.86,14.53,69.06,162.85,2443.4,20.0,16.37,82.11,96.3,22.5,12.0,79.63,0.03,47.9130363,-97.0821152,3.0,0.04,14.2,4.24,2.22,85.0,36.370000000000005,86.3,28.2,28.2,14.0,198.14,78.7,-166.4,6.17
2676.0,3480.0,3417.8,3506.1,105.90000000000009,0.4,0.1,29.97,132.3,124.575,36.70999999999998,336.43,371.6,361.47,373.14,36.23000000000002,1292.33,1317.85,1296.74,1281.62,14.63,69.01,163.06,2450.9,20.03,16.37,84.52,95.2,22.5,12.0,81.43,-0.03,47.9130363,-97.080986,3.0,-0.01,14.0,3.24,0.99,87.0,36.400000000000006,87.5,28.2,28.2,14.0,2.96,31.5,-169.1,6.33
2675.0,3487.0,3417.2,3505.6,92.40000000000009,0.3,0.1,29.97,132.3,124.575,36.69999999999999,336.43,371.6,361.48,373.13,35.960000000000036,1294.64,1318.52,1298.29,1282.56,14.62,68.88,163.15,2451.5,20.03,16.37,85.8,95.8,22.0,12.0,82.1,0.01,47.9130287,-97.0803909,3.0,0.05,14.0,4.43,3.01,87.0,36.400000000000006,87.7,28.2,28.2,14.0,165.14,-11.8,-170.5,6.47
2674.0,3483.0,3415.7,3504.0,77.69999999999982,0.4,0.1,29.97,132.3,124.575,36.629999999999995,336.51,371.62,361.48,373.14,36.34999999999991,1294.78,1319.87,1299.56,1283.52,14.51,68.71,163.22,2460.4,19.87,16.5,86.79,95.3,22.5,12.0,81.57,-0.01,47.9130211,-97.0797882,3.0,-0.02,14.0,5.37,4.02,87.0,36.370000000000005,88.4,28.3,28.2,14.0,83.51,-82.7,-171.8,6.65
2673.0,3481.0,3415.3,3503.7,63.899999999999636,0.3,0.1,29.97,132.3,124.575,36.56,336.56,371.65,361.53,373.12,36.50999999999999,1294.59,1321.01,1300.69,1284.5,14.54,69.43,163.28,2449.9,19.87,16.58,87.51,94.6,22.5,12.0,80.19,-0.02,47.913002,-97.0791855,3.0,0.1,14.0,6.0,3.32,85.0,36.45,89.3,28.3,28.2,14.0,8.58,-31.5,-173.0,6.84
2676.0,3484.0,3417.7,3506.0,52.19999999999982,0.4,0.1,29.97,132.3,124.575,36.55000000000001,336.57,371.61,361.52,373.12,36.549999999999955,1295.04,1321.69,1301.21,1285.14,14.61,68.86,163.36,2447.8,19.7,16.69,88.31,94.2,22.5,12.0,80.23,-0.02,47.9129829,-97.0785599,3.0,0.05,14.0,3.94,-3.39,85.0,36.39,89.6,28.3,28.2,14.0,12.44,110.2,-173.9,7.04
2679.0,3488.0,3421.4,3509.7,42.399999999999636,0.3,0.1,29.97,132.3,124.575,36.53000000000003,336.59,371.66,361.5,373.12,36.340000000000146,1296.25,1321.89,1301.02,1285.55,14.5,69.16,163.46,2458.0,19.55,16.69,89.48,92.4,22.0,12.0,82.73,-0.03,47.9129677,-97.0779953,3.0,0.12,14.0,4.98,-1.61,88.0,36.24,89.0,28.3,28.2,14.0,93.26,189.0,-174.4,7.22
2686.0,3496.0,3428.3,3516.6,35.09999999999991,0.4,0.1,29.97,132.3,124.575,36.49000000000001,336.63,371.69,361.49,373.12,36.57999999999993,1297.57,1322.33,1301.77,1285.75,14.51,69.67,163.57,2470.8,19.32,16.96,90.39,91.1,22.0,12.0,87.02,-0.01,47.9129639,-97.0773163,3.0,-0.02,14.0,5.31,-4.57,92.0,36.28,87.8,28.3,28.2,14.0,245.13,354.3,-174.8,7.37
2696.0,3504.0,3438.6,3526.9,28.5,0.4,0.1,29.97,132.3,124.575,36.43000000000001,336.69,371.68,361.5,373.12,36.16000000000008,1297.92,1322.27,1302.9,1286.11,14.68,69.67,163.67,2485.1,19.09,17.17,90.93,90.3,22.0,12.0,88.42,0.02,47.9129639,-97.0767212,3.0,0.04,13.8,5.26,-1.74,94.0,36.260000000000005,86.6,28.2,28.2,14.0,366.72,578.7,-175.2,7.49
2710.0,3516.0,3452.1,3540.4,38.0,0.4,0.1,29.97,132.3,124.575,36.420000000000016,336.7,371.67,361.5,373.12,35.73000000000002,1298.45,1322.74,1303.75,1287.01,14.53,70.09,163.77,2499.6,19.04,17.25,91.32,87.8,22.5,12.0,90.85,-0.05,47.9129715,-97.076088,3.0,-0.12,13.8,5.46,0.9,96.0,36.29,86.1,28.3,28.2,14.0,457.27,767.7,-175.7,7.57
2722.0,3540.0,3464.2,3552.5,47.0,0.4,0.1,29.97,132.3,124.575,36.420000000000016,336.7,371.67,361.52,373.12,36.1099999999999,1300.35,1324.08,1305.11,1287.97,14.46,69.83,163.85,2504.3,19.04,17.25,91.36,89.0,22.5,12.0,91.78,0.04,47.9129791,-97.0754623,3.0,-0.01,13.8,5.5,1.72,98.0,36.29,85.6,28.3,28.2,14.0,838.98,732.3,-176.3,7.62
2735.0,3543.0,3477.2,3565.5,59.40000000000009,0.4,0.1,29.97,132.3,124.575,36.410000000000025,336.71,371.64,361.46,373.12,36.74000000000001,1303.37,1325.72,1307.12,1288.98,14.53,69.58,163.95,2501.4,19.04,17.2,91.52,88.6,22.5,12.0,89.66,-0.02,47.9129906,-97.0748444,3.0,-0.13,13.8,4.05,1.82,95.0,36.239999999999995,85.8,28.3,28.2,14.0,712.16,775.6,-177.2,7.63
2746.0,3561.0,3488.4,3576.7,71.09999999999991,0.4,0.1,29.97,132.3,124.575,36.410000000000025,336.71,371.62,361.44,373.12,36.97000000000003,1305.7,1327.23,1308.48,1290.26,14.61,69.29,164.04,2496.1,19.14,17.04,91.94,88.8,22.5,12.0,90.73,-0.02,47.913002,-97.0741959,3.0,0.11,13.5,4.16,0.49,96.0,36.18,85.7,28.3,28.2,14.0,799.17,708.7,-178.3,7.62
2761.0,3573.0,3498.6,3587.0,83.0,0.4,0.1,29.97,132.3,124.575,36.339999999999975,336.73,371.61,361.43,373.07,37.49000000000001,1306.72,1328.57,1309.65,1291.08,14.45,68.17,164.14,2497.0,19.24,17.04,92.64,89.1,22.5,12.0,90.69,0.0,47.9130135,-97.0735626,3.0,-0.2,13.5,2.07,0.71,97.0,36.28,85.5,28.3,28.2,14.0,778.72,618.1,-179.5,7.6
2764.0,3579.0,3501.9,3590.2,86.5,0.3,0.1,29.97,132.3,124.575,36.35999999999996,336.72,371.6,361.43,373.08,36.65000000000009,1306.0,1328.38,1310.69,1291.73,14.46,68.69,164.21,2498.9,19.39,16.77,93.62,88.3,22.0,12.0,90.36,-0.02,47.9130249,-97.0729141,3.0,-0.12,13.5,2.01,-1.16,96.0,36.16,85.4,28.3,28.2,14.0,689.36,295.3,179.1,7.56
2770.0,3586.0,3502.4,3590.7,84.69999999999982,0.3,0.1,29.97,132.3,124.575,36.31,336.71,371.6,361.43,373.02,36.840000000000146,1303.33,1329.16,1311.69,1292.32,14.47,69.28,164.26,2500.2,19.6,16.45,94.82,87.1,22.5,12.0,90.16,-0.09,47.913044,-97.072258,3.0,-0.13,13.5,1.09,-0.9,96.0,36.05,85.0,28.3,28.2,14.0,548.21,70.9,177.8,7.51
2767.0,3588.0,3499.5,3587.8,78.10000000000036,0.4,0.1,29.97,132.3,124.575,36.30000000000001,336.7,371.58,361.36,373.0,36.600000000000136,1301.18,1329.38,1311.95,1292.78,14.53,69.12,164.3,2504.6,19.6,16.45,96.18,86.9,22.5,12.0,92.02,-0.01,47.913063,-97.0715637,3.0,-0.25,13.5,0.78,-0.27,98.0,36.05,84.5,28.3,28.2,14.0,397.52,-129.9,176.5,7.45
2760.0,3585.0,3492.6,3581.0,64.40000000000009,0.3,0.1,29.97,132.3,124.575,36.28000000000003,336.77,371.57,361.4,373.05,37.33999999999992,1301.41,1330.6,1312.78,1293.26,14.29,69.08,164.33,2505.3,19.6,16.31,97.64,86.3,22.5,12.0,92.17,-0.03,47.9130859,-97.0709,3.0,-0.12,13.5,0.63,-0.54,98.0,35.91,84.3,28.3,28.2,14.0,170.46,-358.3,175.2,7.37
2746.0,3578.0,3484.1,3572.4,45.5,0.3,0.1,29.97,132.3,124.575,36.27000000000004,336.84,371.6,361.43,373.11,37.67000000000007,1301.65,1331.45,1313.4,1293.78,14.43,69.09,164.35,2509.1,19.67,16.1,99.19,86.8,22.5,12.0,92.76,-0.05,47.913105,-97.0702744,3.0,0.02,13.5,-0.08,-2.93,99.0,35.77,83.6,28.3,28.2,14.0,-55.9,-543.3,174.1,7.27
2736.0,3563.0,3474.7,3563.0,22.59999999999991,0.3,0.1,29.97,132.3,124.575,36.28000000000003,336.77,371.52,361.36,373.05,36.950000000000045,1301.34,1331.66,1314.84,1294.71,13.68,69.19,164.37,2503.9,19.67,16.02,101.04,86.4,22.5,12.0,93.14,-0.03,47.9131432,-97.0695877,3.0,0.04,13.5,0.63,-2.42,99.0,35.69,82.8,28.3,28.2,14.0,-369.15,-551.2,173.1,7.17
2730.0,3558.0,3468.1,3556.5,4.0,0.3,0.1,29.97,132.3,124.575,36.379999999999995,336.6,371.35,361.27,372.98,35.8599999999999,1303.55,1332.5,1319.22,1296.64,12.19,68.83,164.4,2493.1,19.72,15.94,102.73,85.3,22.0,12.0,96.38,-0.07,47.9131851,-97.0688095,3.0,-0.05,13.5,0.23,-2.05,102.0,35.66,82.0,28.3,28.2,14.0,-454.69,-421.3,172.3,7.06
2725.0,3554.0,3463.2,3551.5,-14.0,0.3,0.1,29.97,132.3,124.575,36.370000000000005,336.65,371.41,361.26,373.02,35.61000000000013,1308.35,1335.66,1324.54,1300.05,10.64,68.31,164.42,2432.4,19.72,15.92,104.19,85.1,22.0,12.0,96.45,-0.04,47.9132309,-97.0681305,3.0,-0.09,13.2,0.14,-0.63,103.0,35.64,81.2,28.3,28.2,14.0,-395.33,-330.7,171.6,6.97
2716.0,3553.0,3457.8,3546.1,-30.59999999999991,0.4,0.1,29.97,132.3,124.575,36.29000000000002,336.7,371.36,361.29,372.99,34.95999999999981,1313.94,1338.61,1329.58,1303.65,10.63,67.6,164.43,2409.2,19.75,15.92,105.3,84.4,22.5,12.0,97.69,-0.05,47.9132843,-97.0674438,3.0,-0.04,13.2,-0.09,-3.38,104.0,35.67,80.7,28.3,28.2,14.0,-293.04,-342.5,171.2,6.88
2708.0,3546.0,3449.7,3538.1,-48.90000000000009,0.3,0.1,29.97,132.3,124.575,36.43000000000001,336.52,371.26,361.17,372.95,34.819999999999936,1319.38,1342.0,1334.32,1307.18,10.6,68.5,164.42,2409.8,19.75,15.92,106.37,84.3,22.5,12.0,99.19,-0.0,47.9133453,-97.0666733,3.0,0.01,13.2,-0.88,0.99,105.0,35.67,80.1,28.3,28.2,14.0,-281.06,-448.8,170.9,6.8
2700.0,3538.0,3441.8,3530.2,-60.0,0.4,0.1,29.97,132.3,124.575,36.410000000000025,336.51,371.17,361.11,372.92,34.190000000000055,1324.39,1345.27,1339.59,1311.08,10.53,68.54,164.39,2416.9,19.85,15.82,107.55,83.3,22.5,12.0,99.47,-0.02,47.9134102,-97.065918,3.0,0.05,13.2,0.59,-0.52,106.0,35.67,80.0,28.3,28.2,14.0,-353.78,-429.1,170.8,6.74
2694.0,3531.0,3436.5,3524.8,-65.89999999999964,0.3,0.1,29.97,132.3,124.575,36.460000000000036,336.51,371.16,361.15,372.97,34.07999999999993,1328.15,1348.76,1345.44,1314.68,10.42,68.69,164.36,2414.1,19.85,15.82,108.41,82.4,22.5,12.0,99.06,-0.04,47.9134674,-97.065239,3.0,-0.01,13.2,0.67,-0.68,105.0,35.67,79.8,28.3,28.2,14.0,-399.97,-374.0,170.9,6.68
2687.0,3527.0,3428.8,3517.2,-70.60000000000036,0.3,0.1,29.97,132.3,124.575,36.54000000000002,336.44,371.07,361.05,372.98,34.18999999999983,1331.48,1351.83,1349.07,1317.64,10.36,68.15,164.34,2406.1,19.85,15.82,109.13,82.3,22.0,12.0,98.97,-0.04,47.9135399,-97.0644455,3.0,-0.02,13.2,0.35,0.86,105.0,35.67,79.5,28.2,28.2,14.0,-359.39,-397.6,171.2,6.63
2685.0,3517.0,3422.8,3511.1,-69.90000000000009,0.3,0.1,29.97,132.3,124.575,36.56999999999999,336.25,370.87,360.93,372.82,33.76999999999998,1333.02,1353.92,1351.13,1320.15,10.46,68.64,164.33,2410.8,19.72,15.89,109.85,82.5,22.0,12.0,100.13,-0.02,47.9136047,-97.0637054,3.0,0.05,13.2,1.03,2.25,106.0,35.61,79.4,28.3,28.2,14.0,-399.61,-366.1,171.7,6.57
2683.0,3511.0,3421.0,3509.3,-63.09999999999991,0.3,0.1,29.97,132.3,124.575,36.52999999999997,336.25,370.8,360.84,372.78,33.91000000000008,1334.77,1355.73,1352.69,1321.82,10.45,68.74,164.31,2411.5,19.67,15.92,110.39,82.3,22.5,12.0,100.04,-0.03,47.9136734,-97.0629425,3.0,0.3,13.2,3.0,2.41,106.0,35.59,79.7,28.3,28.2,14.0,-427.12,-145.7,172.4,6.51
2683.0,3511.0,3424.9,3513.2,-49.80000000000018,0.4,0.1,29.97,132.3,124.575,36.639999999999986,336.17,370.72,360.77,372.81,34.04000000000019,1336.35,1357.13,1355.23,1323.09,10.43,69.09,164.27,2414.8,19.67,15.92,110.47,82.2,22.5,12.0,100.93,-0.03,47.9137383,-97.0621872,3.0,0.1,13.2,3.39,1.12,107.0,35.59,79.8,28.3,28.2,14.0,-313.6,177.2,173.3,6.45
2689.0,3517.0,3431.4,3519.7,-36.80000000000018,0.4,0.1,29.97,132.3,124.575,36.620000000000005,336.1,370.62,360.68,372.72,33.919999999999845,1337.59,1358.3,1356.92,1324.38,10.5,68.98,164.25,2418.7,19.47,16.07,110.08,84.2,22.0,12.0,101.51,0.01,47.9137993,-97.0614166,3.0,0.1,13.2,3.87,2.57,108.0,35.54,80.0,28.3,28.2,14.0,-55.83,326.8,174.3,6.39
2696.0,3512.0,3438.4,3526.7,-24.800000000000182,0.4,0.1,29.97,132.3,124.575,36.71999999999997,335.98,370.45,360.62,372.7,33.59999999999991,1337.56,1359.31,1358.47,1325.71,10.42,68.53,164.25,2409.7,19.29,16.21,109.56,87.5,22.5,12.0,98.58,0.05,47.9138489,-97.0607376,3.0,-0.03,13.0,4.04,5.79,105.0,35.5,80.4,28.3,28.2,14.0,-57.87,444.9,175.5,6.33
2705.0,3511.0,3447.1,3535.4,-10.699999999999818,0.3,0.1,29.97,132.3,124.575,36.72999999999996,335.86,370.3,360.49,372.59,33.37000000000012,1336.99,1360.17,1358.99,1326.8,10.35,68.88,164.23,2406.0,19.14,16.34,108.84,89.2,22.0,12.0,97.66,0.01,47.9138985,-97.0599518,3.0,-0.03,13.2,4.84,5.86,104.0,35.480000000000004,82.0,28.2,28.2,14.0,-87.14,460.6,176.7,6.3
2713.0,3521.0,3454.9,3543.2,5.099999999999909,0.3,0.1,29.97,132.3,124.575,36.76999999999998,335.76,370.14,360.4,372.53,32.99000000000001,1336.23,1360.2,1359.48,1327.21,10.33,68.69,164.2,2401.1,18.91,16.56,107.86,91.7,22.0,12.0,96.77,0.04,47.913929,-97.0591812,3.0,0.06,13.2,5.41,4.77,103.0,35.47,83.4,28.3,28.2,14.0,135.85,444.9,178.2,6.34
2720.0,3523.0,3462.1,3550.4,20.200000000000273,0.4,0.1,29.97,132.3,124.575,36.81999999999999,335.62,369.98,360.26,372.44,33.17000000000007,1336.72,1359.52,1360.21,1327.04,10.45,68.89,164.18,2389.5,18.68,16.74,106.81,93.8,22.0,12.0,94.78,0.05,47.9139519,-97.0584488,3.0,0.09,13.2,5.48,6.7,101.0,35.42,84.7,28.3,28.2,14.0,190.05,429.1,179.9,6.44
2730.0,3527.0,3472.4,3560.7,35.899999999999636,0.4,0.1,29.97,132.3,124.575,36.81999999999999,335.5,369.78,360.11,372.32,33.700000000000045,1337.21,1358.5,1360.06,1326.36,10.43,68.9,164.15,2386.1,18.35,16.74,105.43,95.6,22.0,12.0,94.3,0.04,47.9139519,-97.057663,3.0,-0.0,13.2,4.47,7.77,100.0,35.09,86.6,28.3,28.2,14.0,210.6,559.1,-178.3,6.6
2752.0,3540.0,3494.0,3582.3,65.10000000000036,0.4,0.1,29.97,132.3,124.575,36.94999999999999,335.19,369.44,359.84,372.14,32.24000000000001,1335.58,1355.82,1358.44,1326.2,10.24,69.05,164.09,2376.2,18.02,17.39,103.65,99.8,22.0,12.0,91.56,0.09,47.9139214,-97.0563202,3.0,0.04,13.2,5.47,6.39,97.0,35.41,90.1,28.2,28.2,14.0,321.44,732.3,-174.5,7.12
2766.0,3553.0,3508.6,3596.9,85.80000000000018,0.4,0.1,29.97,132.3,124.575,36.96999999999997,335.06,369.24,359.73,372.03,32.039999999999964,1333.94,1354.64,1357.78,1325.74,10.15,68.69,164.07,2383.9,17.57,17.85,102.34,100.0,22.0,12.0,93.81,0.06,47.9138756,-97.0556259,3.0,0.07,13.2,6.79,6.37,100.0,35.42,92.1,28.3,28.2,14.0,450.23,897.6,-172.6,7.46
2783.0,3574.0,3524.7,3613.0,103.69999999999982,0.4,0.1,29.97,132.3,124.575,37.01999999999998,334.88,369.01,359.57,371.9,32.22000000000003,1334.09,1353.65,1356.88,1324.66,10.29,68.93,164.03,2381.7,17.1,18.29,100.85,100.2,22.0,12.0,93.83,-0.01,47.9138222,-97.0549393,3.0,-0.04,13.2,6.97,8.05,100.0,35.39,93.8,28.3,28.2,14.0,728.29,952.8,-170.8,7.83
2798.0,3599.0,3540.2,3628.5,115.30000000000018,0.3,0.1,29.97,132.3,124.575,37.039999999999964,334.73,368.77,359.41,371.77,32.73000000000002,1334.65,1353.31,1356.07,1323.34,10.17,68.36,164.01,2370.7,16.65,18.7,99.33,102.8,22.0,12.0,92.76,0.03,47.9137535,-97.0542603,3.0,-0.11,13.2,6.75,8.96,99.0,35.349999999999994,95.7,28.3,28.2,14.0,1060.02,933.1,-169.3,8.21
2810.0,3614.0,3552.1,3640.4,120.70000000000027,0.3,0.1,29.97,132.3,124.575,37.079999999999984,334.56,368.53,359.27,371.64,33.11000000000013,1334.01,1353.24,1355.16,1322.05,10.23,67.89,164.0,2365.5,16.65,18.7,98.11,105.3,22.5,12.0,90.48,0.01,47.9136734,-97.0536041,3.0,-0.0,13.2,6.78,6.42,96.0,35.349999999999994,97.3,28.3,28.2,14.0,1097.46,744.1,-168.0,8.58
2819.0,3626.0,3560.9,3649.2,122.5,0.3,0.1,29.97,132.3,124.575,37.14999999999998,334.35,368.3,359.12,371.5,32.36999999999989,1332.81,1352.89,1353.8,1321.43,10.09,68.16,163.98,2358.7,16.31,19.02,96.96,106.7,22.0,12.0,91.81,0.02,47.9135818,-97.052948,3.0,-0.07,13.2,6.76,1.8,98.0,35.33,98.5,28.3,28.2,14.0,991.16,594.5,-166.9,8.94
2827.0,3630.0,3569.6,3657.9,122.5,0.3,0.1,29.97,132.3,124.575,37.160000000000025,334.2,368.09,358.91,371.36,31.960000000000036,1330.76,1352.56,1353.22,1321.26,9.99,68.31,163.96,2345.2,16.12,19.2,95.97,106.7,22.0,12.0,88.49,0.04,47.9134903,-97.0523071,3.0,-0.04,13.2,6.54,2.55,94.0,35.32,99.2,28.3,28.2,14.0,732.61,547.2,-165.9,9.3
2836.0,3642.0,3578.0,3666.6,123.40000000000009,0.4,0.1,29.97,132.3,124.575,37.23000000000002,333.96,367.84,358.74,371.19,31.589999999999918,1329.84,1352.06,1353.05,1321.46,10.01,68.08,163.95,2337.6,16.02,19.3,95.17,105.6,22.0,12.0,88.24,-0.01,47.9133911,-97.0516663,3.0,-0.02,13.2,6.22,1.69,94.0,35.32,99.8,28.2,28.2,14.0,628.04,472.4,-165.0,9.64
2843.0,3653.0,3584.6,3673.2,122.79999999999973,0.4,0.1,29.97,132.3,124.575,37.29000000000002,333.76,367.56,358.58,371.05,30.970000000000027,1329.03,1350.73,1352.68,1321.71,10.16,67.71,163.94,2339.9,16.02,19.2,94.57,106.2,22.0,12.0,89.4,0.05,47.9132919,-97.0510254,3.0,-0.19,13.2,4.47,-0.62,95.0,35.22,99.8,28.3,28.2,14.0,642.29,405.5,-164.2,9.96
2846.0,3657.0,3587.6,3676.2,115.5,0.4,0.1,29.97,132.3,124.575,37.410000000000025,333.52,367.3,358.35,370.93,29.74000000000001,1327.35,1349.86,1351.91,1322.17,9.94,67.76,163.93,2347.7,16.15,19.07,94.43,105.0,22.0,12.0,88.37,0.0,47.9131966,-97.0503998,3.0,-0.1,13.2,2.52,0.14,94.0,35.22,100.1,28.2,28.2,14.0,504.64,216.5,-163.5,10.24
2845.0,3663.0,3586.6,3675.2,92.89999999999964,0.4,0.1,29.97,132.3,124.575,37.420000000000016,333.33,367.05,358.15,370.75,29.539999999999964,1326.62,1349.2,1352.19,1322.65,10.01,68.04,163.9,2345.7,16.15,18.78,94.72,102.8,22.5,12.0,92.0,-0.03,47.9130936,-97.0497665,3.0,-0.19,13.2,2.05,1.08,98.0,34.93,100.1,28.3,28.2,14.0,427.25,-15.7,-162.9,10.48
