#AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,BaroA,COM1,COM2,CRS,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NAV1,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
#ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,gph,psi,deg F,rpm,gals,gals,kt,mt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,MHz,G,deg C,deg,deg,kt,gals,deg,volts,mt,fpm,fpm,deg,kt,deg,nm
2.0,823.6,751.2,839.0,-1.0,5.9,30.04,120.55,124.575,266.0,1106.49,1095.63,1112.84,1106.13,2.38,56.15,139.58,1131.3,21.59,18.72,0.0,3704.0,NaN,356.6,19.5,14.0,0.0,-0.01,47.9479561,-97.1724472,3.1,109.1,-0.01,28.5,3.3,1.04,0.0,40.31,266.8,28.0,18.0,15.43,0.0,NaN,NaN,NaN,NaN
3.0,823.6,751.3,839.1,-0.6999999999999318,5.8,30.04,120.55,124.575,266.0,1107.66,1095.08,1113.44,1106.77,2.38,56.2,139.56,1126.8,21.59,18.71,0.0,3704.0,NaN,356.6,19.5,14.0,0.0,-0.03,47.9479561,-97.1724472,3.1,109.1,-0.0,28.5,3.3,1.04,0.0,40.3,266.8,28.0,18.0,11.19,0.0,NaN,NaN,NaN,NaN
4.0,824.6,752.4,840.3,0.5,5.8,30.04,120.55,124.575,266.0,1107.72,1095.73,1115.3,1106.19,2.38,56.29,139.53,1133.5,21.6,18.79,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.02,47.9479523,-97.1724548,3.1,109.1,-0.01,28.5,3.32,1.03,0.0,40.39,266.8,28.0,18.0,17.76,0.0,NaN,NaN,NaN,NaN
3.0,823.6,752.2,840.0,0.20000000000004547,5.8,30.04,120.55,124.575,266.0,1097.36,1097.9,1120.77,1104.91,2.38,56.06,139.5,1129.0,21.6,18.81,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.03,47.9479561,-97.1724472,3.1,109.1,0.0,28.5,3.31,1.03,0.0,40.41,266.8,28.0,18.0,7.19,0.0,NaN,NaN,NaN,NaN
4.0,824.6,752.3,840.1,0.20000000000004547,5.8,30.04,120.55,124.575,266.0,1093.48,1100.74,1122.18,1106.2,2.41,56.2,139.52,1128.4,21.6,18.77,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.01,47.9479561,-97.1724472,3.1,109.1,0.01,28.5,3.3,1.02,0.0,40.370000000000005,266.8,28.0,18.0,11.29,0.0,NaN,NaN,NaN,NaN
4.0,824.6,752.3,840.1,0.5,5.9,30.04,120.55,124.575,266.0,1097.68,1100.76,1122.32,1106.03,2.43,56.05,139.52,1122.8,21.6,18.72,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,0.01,28.5,3.34,1.03,0.0,40.32,266.8,28.0,18.0,3.72,-3.9,NaN,NaN,NaN,NaN
4.0,825.6,752.3,840.1,1.3000000000000682,5.8,30.04,120.55,124.575,266.0,1115.36,1101.23,1120.84,1106.32,2.41,56.27,139.52,1133.8,21.58,18.69,0.0,3704.0,NaN,356.6,19.5,14.0,0.0,-0.01,47.9479561,-97.1724472,3.1,109.1,-0.0,28.5,3.32,1.03,0.0,40.269999999999996,266.8,28.0,18.0,17.83,0.0,NaN,NaN,NaN,NaN
4.0,824.6,752.3,840.1,1.1000000000000227,5.8,30.04,120.55,124.575,266.0,1115.89,1100.21,1119.5,1108.55,2.38,56.32,139.51,1135.6,21.57,18.7,0.0,3704.0,NaN,356.6,19.5,14.0,0.0,-0.01,47.9479561,-97.1724472,3.1,109.1,0.02,28.5,3.33,1.03,0.0,40.269999999999996,266.8,28.0,18.0,4.49,0.0,NaN,NaN,NaN,NaN
2.0,823.6,751.1,838.9,-0.10000000000002274,5.8,30.04,120.55,124.575,266.0,1115.75,1101.77,1122.12,1116.6,2.38,56.29,139.51,1131.8,21.56,18.71,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,0.0,28.5,3.31,1.01,0.0,40.269999999999996,266.8,28.0,18.0,-28.32,-3.9,NaN,NaN,NaN,NaN
2.0,823.6,751.2,839.0,0.0,5.8,30.04,120.55,124.575,266.0,1116.53,1101.05,1122.93,1119.12,2.39,56.29,139.5,1131.8,21.58,18.72,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.03,47.9479561,-97.1724472,3.1,109.1,-0.01,28.5,3.28,1.01,0.0,40.3,266.8,28.0,18.0,-31.88,0.0,NaN,NaN,NaN,NaN
2.0,823.6,751.0,838.9,-0.10000000000002274,5.7,30.04,120.55,124.575,266.0,1115.87,1101.11,1121.93,1116.04,2.38,56.16,139.49,1127.6,21.59,18.71,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.0,47.9479561,-97.1724472,3.1,109.1,-0.01,28.5,3.24,1.0,0.0,40.3,266.8,28.0,18.0,-27.04,0.0,NaN,NaN,NaN,NaN
2.0,822.6,750.9,838.7,-0.39999999999997726,5.8,30.04,120.55,124.575,266.0,1115.73,1100.52,1123.76,1114.32,2.38,56.04,139.5,1117.7,21.58,18.74,0.0,3704.0,NaN,356.6,19.5,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,-0.01,28.5,3.26,1.0,0.0,40.31999999999999,266.8,28.0,18.0,-38.81,0.0,NaN,NaN,NaN,NaN
2.0,822.6,750.6,838.5,-1.7999999999999545,5.9,30.04,120.55,124.575,266.0,1114.41,1099.78,1123.54,1112.2,2.37,55.91,139.46,1115.8,21.58,18.81,0.0,3704.0,NaN,356.6,19.5,14.0,0.0,-0.03,47.9479561,-97.1724472,3.1,109.1,-0.04,28.5,3.26,1.01,0.0,40.39,266.8,28.0,18.0,-38.52,0.0,NaN,NaN,NaN,NaN
2.0,822.6,750.6,838.4,-1.6000000000000227,5.8,30.04,120.55,124.575,266.0,1112.59,1099.25,1123.15,1110.56,2.38,55.84,139.46,1115.9,21.59,18.76,0.0,3704.0,NaN,356.6,19.5,14.0,0.0,0.02,47.9479561,-97.1724472,3.1,109.1,0.02,28.5,3.26,1.01,0.0,40.35,266.8,28.0,18.0,-20.27,0.0,NaN,NaN,NaN,NaN
3.0,822.6,751.5,839.3,-0.8000000000000682,5.8,30.04,120.55,124.575,266.0,1112.46,1098.54,1121.65,1110.54,2.38,56.02,139.47,1120.8,21.6,18.74,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.02,47.9479523,-97.1724472,3.1,109.1,0.04,28.5,3.31,1.0,0.0,40.34,266.8,28.0,18.0,-6.41,0.0,NaN,NaN,NaN,NaN
3.0,822.6,751.3,839.1,-1.0,5.7,30.04,120.55,124.575,266.0,1110.68,1099.21,1120.37,1110.22,2.38,55.99,139.43,1121.0,21.57,18.72,0.0,3704.0,NaN,356.7,19.0,14.0,0.0,-0.01,47.9479561,-97.1724472,3.1,109.1,-0.02,28.5,3.26,0.99,0.0,40.29,266.8,28.0,18.0,-2.53,0.0,NaN,NaN,NaN,NaN
3.0,822.6,751.3,839.1,-1.0,5.7,30.04,120.55,124.575,266.0,1108.47,1098.86,1117.24,1109.52,2.37,55.82,139.44,1116.4,21.57,18.71,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,0.0,28.5,3.27,1.02,0.0,40.28,266.8,28.0,18.0,-6.32,0.0,NaN,NaN,NaN,NaN
2.0,822.6,751.2,839.0,-1.1000000000000227,5.7,30.04,120.55,124.575,266.0,1099.86,1099.26,1118.76,1104.49,2.39,55.64,139.44,1108.6,21.57,18.71,0.0,3704.0,NaN,356.7,19.5,14.0,0.0,-0.03,47.9479561,-97.1724472,3.1,109.1,-0.01,28.5,3.26,1.0,0.0,40.28,266.8,28.0,18.0,-8.75,0.0,NaN,NaN,NaN,NaN
2.0,822.6,751.1,838.9,0.0,5.8,30.04,120.55,124.575,266.0,1101.04,1101.16,1121.51,1104.79,2.36,55.92,139.45,1118.5,21.55,18.67,0.0,3704.0,NaN,356.6,19.5,14.0,0.0,-0.01,47.9479561,-97.1724472,3.1,109.1,-0.01,28.5,3.26,1.01,0.0,40.22,266.8,28.0,18.0,-10.74,0.0,NaN,NaN,NaN,NaN
3.0,823.6,751.6,839.4,0.39999999999997726,5.7,30.04,120.55,124.575,266.0,1099.46,1100.27,1122.27,1106.57,2.4,55.88,139.47,1116.8,21.58,18.68,0.0,3704.0,NaN,356.7,19.5,14.0,0.0,-0.0,47.9479561,-97.1724472,3.1,109.1,0.01,28.5,3.27,1.0,0.0,40.26,266.8,28.0,18.0,14.47,0.0,NaN,NaN,NaN,NaN
2.0,822.6,750.7,838.6,-0.2999999999999545,5.7,30.04,120.55,124.575,266.0,1115.84,1099.99,1122.88,1108.85,2.38,55.94,139.43,1122.3,21.58,18.69,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,0.02,28.5,3.3,1.0,0.0,40.269999999999996,266.8,28.0,18.0,-0.57,0.0,NaN,NaN,NaN,NaN
2.0,822.6,750.7,838.6,-0.10000000000002274,5.7,30.04,120.55,124.575,266.0,1117.14,1099.47,1121.06,1110.32,2.38,56.06,139.44,1121.9,21.54,18.66,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,0.01,28.5,3.26,1.01,0.0,40.2,266.8,28.0,18.0,-5.83,0.0,NaN,NaN,NaN,NaN
2.0,823.6,750.7,838.5,0.0,5.6,30.04,120.55,124.575,266.0,1116.24,1102.6,1120.63,1115.45,2.4,55.93,139.47,1121.0,21.56,18.66,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,-0.0,28.5,3.26,1.0,0.0,40.22,266.8,28.0,18.0,-5.47,0.0,NaN,NaN,NaN,NaN
2.0,822.6,750.6,838.4,0.0,5.7,30.04,120.55,124.575,266.0,1114.07,1105.21,1119.89,1119.1,2.4,56.0,139.44,1121.1,21.58,18.67,0.0,3704.0,NaN,356.6,19.5,14.0,0.0,-0.01,47.9479561,-97.1724472,3.1,109.1,0.02,28.5,3.3,0.99,0.0,40.25,266.8,28.0,18.0,-14.38,0.0,NaN,NaN,NaN,NaN
2.0,822.6,750.5,838.4,-0.8999999999999773,5.6,30.04,120.55,124.575,266.0,1111.71,1105.47,1120.22,1118.89,2.38,55.94,139.44,1118.1,21.58,18.71,0.0,3704.0,NaN,356.6,19.5,14.0,0.0,-0.03,47.9479561,-97.1724472,3.1,109.1,0.02,28.5,3.28,0.99,0.0,40.29,266.8,28.0,18.0,-15.94,0.0,NaN,NaN,NaN,NaN
1.0,822.6,749.5,837.3,-1.8000000000000682,5.7,30.04,120.55,124.575,266.0,1114.35,1103.91,1117.31,1117.15,2.4,55.77,139.46,1114.2,21.58,18.68,0.0,3704.0,NaN,356.6,19.5,14.0,0.0,-0.03,47.9479523,-97.1724472,3.1,109.1,-0.02,28.5,3.25,0.99,0.0,40.26,266.8,28.0,18.0,-26.57,0.0,NaN,NaN,NaN,NaN
1.0,822.6,750.1,837.9,-1.2000000000000455,5.8,30.04,120.55,124.575,266.0,1112.94,1102.14,1118.05,1114.7,2.37,55.96,139.42,1121.4,21.57,18.65,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.01,47.9479561,-97.1724472,3.1,109.1,-0.01,28.5,3.24,0.99,0.0,40.22,266.8,28.0,18.0,-16.82,0.0,NaN,NaN,NaN,NaN
1.0,822.6,749.7,837.5,-1.5,5.9,30.04,120.55,124.575,266.0,1112.2,1101.16,1118.81,1111.8,2.37,56.04,139.42,1121.9,21.58,18.72,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,-0.01,28.5,3.25,1.0,0.0,40.3,266.8,28.0,18.0,-16.03,0.0,NaN,NaN,NaN,NaN
1.0,822.6,749.7,837.5,-1.3999999999999773,5.6,30.04,120.55,124.575,266.0,1113.66,1100.39,1118.4,1109.57,2.41,55.92,139.45,1121.9,21.58,18.68,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.01,47.9479561,-97.1724472,3.1,109.1,0.01,28.5,3.24,1.0,0.0,40.26,266.8,28.0,18.0,-16.0,0.0,NaN,NaN,NaN,NaN
1.0,822.6,749.6,837.4,-2.0,5.6,30.04,120.55,124.575,266.0,1113.35,1099.41,1118.85,1110.53,2.41,55.89,139.39,1117.2,21.54,18.65,0.0,3704.0,NaN,356.5,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,-0.03,28.5,3.22,1.0,0.0,40.19,266.8,28.0,18.0,-6.08,0.0,NaN,NaN,NaN,NaN
1.0,822.6,749.7,837.5,-1.1000000000000227,5.6,30.04,120.55,124.575,266.0,1114.97,1098.93,1120.68,1110.04,2.39,55.89,139.41,1117.4,21.55,18.65,0.0,3704.0,NaN,356.6,19.5,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,-0.03,28.2,3.22,0.99,0.0,40.2,266.8,28.0,18.0,-0.25,0.0,NaN,NaN,NaN,NaN
2.0,822.6,750.7,838.5,-0.10000000000002274,5.6,30.04,120.55,124.575,266.0,1115.55,1099.88,1119.27,1109.41,2.42,55.92,139.41,1123.1,21.55,18.67,0.0,3704.0,NaN,356.5,19.5,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,-0.04,28.5,3.22,0.98,0.0,40.22,266.8,28.0,18.0,0.69,0.0,NaN,NaN,NaN,NaN
2.0,823.6,750.6,838.4,-0.10000000000002274,5.5,30.04,120.55,124.575,266.0,1115.02,1100.83,1118.85,1111.58,2.44,56.12,139.38,1127.4,21.57,18.66,0.0,3704.0,NaN,356.5,19.0,14.0,0.0,-0.03,47.9479561,-97.1724472,3.1,109.1,-0.01,28.2,3.21,0.97,0.0,40.230000000000004,266.8,28.0,18.0,0.86,0.0,NaN,NaN,NaN,NaN
2.0,823.6,750.8,838.7,0.3000000000000682,5.5,30.04,120.55,124.575,266.0,1113.61,1101.05,1120.74,1111.44,2.43,56.17,139.37,1126.0,21.56,18.66,0.0,3704.0,NaN,356.5,19.0,14.0,0.0,0.01,47.9479561,-97.1724472,3.1,109.1,0.02,28.2,3.24,0.98,0.0,40.22,266.8,28.0,18.0,0.17,0.0,NaN,NaN,NaN,NaN
2.0,823.6,750.9,838.7,0.3000000000000682,5.6,30.04,120.55,124.575,266.0,1115.76,1100.64,1123.01,1111.15,2.41,55.89,139.41,1117.5,21.58,18.71,0.0,3704.0,NaN,356.5,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,0.01,28.2,3.23,0.98,0.0,40.29,266.8,28.0,18.0,0.01,0.0,NaN,NaN,NaN,NaN
2.0,822.6,751.0,838.8,1.5,5.6,30.04,120.55,124.575,266.0,1118.38,1101.51,1124.31,1111.91,2.4,56.0,139.41,1123.6,21.59,18.76,0.0,3704.0,NaN,356.5,19.0,14.0,0.0,-0.01,47.9479561,-97.1724472,3.1,109.1,-0.03,28.2,3.24,0.97,0.0,40.35,266.8,28.0,18.0,-23.46,0.0,NaN,NaN,NaN,NaN
2.0,822.6,750.9,838.8,0.8999999999999773,5.3,30.04,120.55,124.575,266.0,1117.62,1102.37,1125.12,1111.13,2.39,56.07,139.41,1129.1,21.6,18.74,0.0,3704.0,NaN,356.5,19.5,14.0,0.0,-0.01,47.9479561,-97.1724472,3.1,109.1,0.0,28.2,3.27,0.98,0.0,40.34,266.8,28.0,18.0,-31.03,0.0,NaN,NaN,NaN,NaN
1.0,822.6,750.0,837.8,0.2999999999999545,5.5,30.04,120.55,124.575,266.0,1118.87,1103.6,1125.44,1111.54,2.41,56.0,139.4,1123.7,21.57,18.7,0.0,3704.0,NaN,356.5,19.5,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,0.0,28.2,3.25,0.98,0.0,40.269999999999996,266.8,28.0,18.0,-17.14,0.0,NaN,NaN,NaN,NaN
1.0,822.6,749.6,837.5,0.0,5.5,30.04,120.55,124.575,266.0,1116.88,1103.56,1125.45,1111.71,2.42,56.02,139.43,1122.6,21.58,18.71,0.0,3704.0,NaN,356.5,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,-0.01,28.2,3.24,0.96,0.0,40.29,266.8,28.0,18.0,-1.62,-3.9,NaN,NaN,NaN,NaN
1.0,822.6,749.3,837.1,-0.2999999999999545,5.5,30.04,120.55,124.575,266.0,1118.25,1103.47,1124.26,1113.21,2.42,55.85,139.42,1117.1,21.58,18.71,0.0,3704.0,NaN,356.4,19.0,14.0,0.0,-0.03,47.9479561,-97.1724472,3.1,109.1,-0.04,28.2,3.21,0.96,0.0,40.29,266.8,28.0,18.0,-4.93,0.0,NaN,NaN,NaN,NaN
0.0,821.6,749.2,837.0,-0.5,5.7,30.04,120.55,124.575,266.0,1114.9,1102.3,1122.06,1111.96,2.44,55.49,139.41,1071.0,21.57,18.64,0.0,3704.0,NaN,356.4,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,-0.03,28.2,3.22,0.97,0.0,40.21,266.8,28.0,18.0,-28.74,0.0,NaN,NaN,NaN,NaN
0.0,821.6,749.1,836.9,-1.6000000000000227,5.5,30.04,120.55,124.575,266.0,1104.26,1108.46,1114.17,1102.33,2.4,55.53,139.39,1110.4,21.56,18.64,0.0,3704.0,NaN,356.4,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,0.06,28.2,3.24,0.96,0.0,40.2,266.8,28.0,18.0,-31.89,0.0,NaN,NaN,NaN,NaN
0.0,822.6,749.1,836.9,-1.5,5.5,30.04,120.55,124.575,266.0,1104.66,1110.75,1111.25,1103.99,2.38,55.79,139.43,1116.5,21.49,18.69,0.0,3704.0,NaN,356.4,19.5,14.0,0.0,0.0,47.9479561,-97.1724472,3.1,109.1,0.0,28.2,3.21,0.94,0.0,40.18,266.8,28.0,18.0,-0.54,0.0,NaN,NaN,NaN,NaN
1.0,822.6,750.1,837.9,-0.8000000000000682,5.6,30.04,120.55,124.575,266.0,1100.22,1110.34,1113.83,1107.23,2.4,55.38,139.4,1095.1,21.47,18.69,0.0,3704.0,NaN,356.4,19.5,14.0,0.0,-0.01,47.9479561,-97.1724472,3.1,109.1,-0.01,28.2,3.21,0.94,0.0,40.16,266.8,28.0,18.0,0.64,0.0,NaN,NaN,NaN,NaN
2.0,821.6,750.7,838.5,-0.20000000000004547,5.8,30.04,120.55,124.575,266.0,1107.98,1108.94,1119.89,1110.6,2.34,55.5,139.39,1106.9,21.46,18.68,0.0,3704.0,NaN,356.4,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,0.01,28.2,3.22,0.96,0.0,40.14,266.8,28.0,18.0,-9.16,0.0,NaN,NaN,NaN,NaN
2.0,820.6,751.0,838.9,0.10000000000002274,5.4,30.04,120.55,124.575,266.0,1114.39,1115.16,1130.23,1111.31,2.36,55.57,139.41,1109.8,21.45,18.6,0.0,3704.0,NaN,356.4,19.0,14.0,0.0,-0.03,47.9479561,-97.1724472,3.1,109.1,0.04,28.2,3.2,0.96,0.0,40.05,266.8,28.0,18.0,-30.35,0.0,NaN,NaN,NaN,NaN
2.0,821.6,751.2,839.0,0.20000000000004547,5.5,30.04,120.55,124.575,266.0,1118.61,1120.28,1131.26,1115.32,2.37,55.34,139.39,1095.2,21.45,18.62,0.0,3704.0,NaN,356.4,19.0,14.0,0.0,-0.01,47.9479561,-97.1724472,3.1,109.1,0.0,28.2,3.2,0.94,0.0,40.07,266.8,28.0,18.0,-18.97,0.0,NaN,NaN,NaN,NaN
3.0,820.6,751.4,839.2,1.400000000000091,5.4,30.04,120.55,124.575,266.0,1119.09,1117.84,1130.61,1120.98,2.36,55.59,139.43,1105.8,21.47,18.64,0.0,3704.0,NaN,356.4,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,-0.01,28.5,3.19,0.97,0.0,40.11,266.8,28.0,18.0,-16.09,0.0,NaN,NaN,NaN,NaN
3.0,821.6,751.6,839.4,1.8999999999999773,5.3,30.04,120.55,124.575,266.0,1118.47,1113.8,1128.38,1119.55,2.37,55.68,139.44,1108.6,21.49,18.55,0.0,3704.0,NaN,356.4,19.5,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,0.0,28.5,3.2,0.97,0.0,40.04,266.8,28.0,18.0,-11.21,0.0,NaN,NaN,NaN,NaN
2.0,821.6,750.8,838.6,1.5,5.5,30.04,120.55,124.575,266.0,1119.47,1112.58,1126.58,1116.58,2.41,55.67,139.46,1114.8,21.47,18.59,0.0,3704.0,NaN,356.4,19.5,14.0,0.0,-0.05,47.9479561,-97.1724472,3.1,109.1,0.0,28.5,3.22,0.98,0.0,40.06,266.8,28.0,18.0,-0.59,0.0,NaN,NaN,NaN,NaN
1.0,821.6,750.1,837.9,0.8999999999999773,5.4,30.04,120.55,124.575,266.0,1118.94,1110.89,1126.5,1115.75,2.44,55.83,139.44,1119.9,21.49,18.62,0.0,3704.0,NaN,356.4,19.0,14.0,0.0,-0.0,47.9479561,-97.1724472,3.1,109.1,0.03,28.5,3.22,0.99,0.0,40.11,266.8,28.0,18.0,-0.02,0.0,NaN,NaN,NaN,NaN
1.0,821.6,749.8,837.6,0.7000000000000455,5.4,30.04,120.55,124.575,266.0,1117.42,1109.1,1126.39,1117.08,2.44,55.8,139.48,1114.0,21.54,18.58,0.0,3704.0,NaN,356.4,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,0.0,28.5,3.21,1.0,0.0,40.12,266.8,28.0,18.0,-0.0,0.0,NaN,NaN,NaN,NaN
1.0,822.6,749.7,837.5,0.6000000000000227,5.4,30.04,120.55,124.575,266.0,1116.64,1108.5,1125.34,1115.76,2.47,55.72,139.48,1113.7,21.53,18.59,0.0,3704.0,NaN,356.5,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,0.01,28.5,3.23,1.02,0.0,40.120000000000005,266.8,28.0,18.0,9.05,0.0,NaN,NaN,NaN,NaN
1.0,821.6,749.5,837.3,-0.6000000000000227,5.4,30.04,120.55,124.575,266.0,1114.04,1107.22,1122.18,1115.53,2.44,55.72,139.52,1115.4,21.49,18.62,0.0,3704.0,NaN,356.5,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,-0.02,28.5,3.2,1.0,0.0,40.11,266.8,28.0,18.0,-8.36,0.0,NaN,NaN,NaN,NaN
1.0,821.6,749.4,837.2,-1.2999999999999545,5.2,30.04,120.55,124.575,266.0,1111.58,1105.47,1119.92,1113.65,2.42,55.83,139.56,1116.3,21.5,18.63,0.0,3704.0,NaN,356.5,19.5,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,0.02,28.5,3.21,1.02,0.0,40.129999999999995,266.8,28.0,18.0,-15.69,0.0,NaN,NaN,NaN,NaN
1.0,821.6,749.9,837.7,-1.1999999999999318,5.3,30.04,120.55,124.575,266.0,1110.05,1104.91,1120.77,1114.37,2.4,55.81,139.55,1113.3,21.52,18.59,0.0,3704.0,NaN,356.5,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,0.0,28.5,3.21,1.01,0.0,40.11,266.8,28.0,18.0,-3.97,0.0,NaN,NaN,NaN,NaN
2.0,821.6,750.9,838.7,-0.2999999999999545,5.4,30.04,120.55,124.575,266.0,1109.91,1104.61,1123.16,1111.39,2.4,55.66,139.63,1115.7,21.54,18.57,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,0.01,28.5,3.23,1.02,0.0,40.11,266.8,28.0,18.0,-11.55,0.0,NaN,NaN,NaN,NaN
2.0,821.6,751.0,838.9,-0.3000000000000682,5.5,30.04,120.55,124.575,266.0,1110.16,1103.13,1124.17,1111.93,2.39,55.9,139.64,1120.2,21.53,18.63,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,-0.04,28.5,3.21,1.02,0.0,40.16,266.8,28.0,18.0,-3.81,0.0,NaN,NaN,NaN,NaN
2.0,822.6,751.0,838.8,-0.6000000000000227,5.5,30.04,120.55,124.575,266.0,1111.81,1102.67,1123.88,1111.66,2.39,55.98,139.66,1129.8,21.52,18.65,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,-0.01,28.5,3.26,1.03,0.0,40.17,266.8,28.0,18.0,-0.15,0.0,NaN,NaN,NaN,NaN
2.0,822.6,751.0,838.9,0.2999999999999545,5.4,30.04,120.55,124.575,266.0,1114.16,1102.61,1123.53,1111.31,2.4,56.03,139.68,1133.8,21.54,18.65,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.03,47.9479561,-97.1724472,3.1,109.1,-0.05,28.5,3.24,1.01,0.0,40.19,266.8,28.0,18.0,-0.0,0.0,NaN,NaN,NaN,NaN
2.0,822.6,751.0,838.9,1.0,5.4,30.04,120.55,124.575,266.0,1114.31,1103.97,1122.79,1114.75,2.4,56.27,139.69,1136.4,21.52,18.66,0.0,3704.0,NaN,356.7,19.0,14.0,0.0,0.0,47.9479561,-97.1724472,3.1,109.1,-0.03,28.5,3.24,1.0,0.0,40.18,266.8,28.0,18.0,-0.0,0.0,NaN,NaN,NaN,NaN
2.0,821.6,750.3,838.2,0.6000000000000227,5.2,30.04,120.55,124.575,266.0,1114.54,1104.2,1124.14,1118.97,2.38,55.96,139.74,1124.0,21.55,18.72,0.0,3704.0,NaN,356.6,19.0,14.0,0.0,-0.04,47.9479561,-97.1724472,3.1,109.1,-0.01,28.5,3.23,1.02,0.0,40.269999999999996,266.8,28.0,18.0,-5.95,0.0,NaN,NaN,NaN,NaN
1.0,821.6,749.3,837.1,-0.39999999999997726,5.2,30.04,120.55,124.575,266.0,1113.85,1105.12,1126.07,1120.21,2.4,55.92,139.74,1120.7,21.56,18.66,0.0,3704.0,NaN,356.7,19.0,14.0,0.0,-0.03,47.9479561,-97.1724472,3.1,109.1,-0.0,28.5,3.24,1.01,0.0,40.22,266.8,28.0,18.0,-28.55,0.0,NaN,NaN,NaN,NaN
0.0,821.6,748.8,836.7,-0.599999999999909,5.3,30.04,120.55,124.575,266.0,1115.29,1104.19,1124.26,1120.05,2.4,55.86,139.77,1117.0,21.58,18.64,0.0,3704.0,NaN,356.7,19.0,14.0,0.0,-0.01,47.9479561,-97.1724472,3.1,109.1,-0.02,28.5,3.21,1.01,0.0,40.22,266.8,28.0,18.0,-28.26,0.0,NaN,NaN,NaN,NaN
0.0,821.6,748.6,836.5,-0.7000000000000455,5.3,30.04,120.55,124.575,266.0,1114.85,1103.24,1122.7,1116.82,2.44,55.63,139.82,1112.2,21.59,18.61,0.0,3704.0,NaN,356.7,19.0,14.0,0.0,-0.02,47.9479561,-97.1724472,3.1,109.1,-0.0,28.5,3.23,1.03,0.0,40.2,266.8,28.0,18.0,-9.34,0.0,NaN,NaN,NaN,NaN
