AltAGL,AltB,AltGPS,AltMSL,BaroA,E1_CHT1,E1_CHT2,E1_CHT3,E1_CHT4,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,E1_FFlow,E1_OilP,E1_OilT,E1_RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,VSpd,VSpdG,WndDr,WndSpd
0,0.00848502,0.0044791,0.0047382,0.304348,0.291277,0.273559,0.276729,0.292471,0.413678,0.489328,0.259052,0.363126,0.0588235,0.412504,0.556795,0.1793,0.998724,0.971147,0,0.00809557,0.407767,0.511416,0.864865,0.441943,0.523046,0.0075188,0.510172,0.52078,0.5,0
0,0.00848502,0.00435913,0.00461825,0.304348,0.293312,0.27509,0.278793,0.294075,0.411688,0.48967,0.260338,0.363429,0.0545712,0.411278,0.556713,0.181153,1,0.971147,0,0.00809557,0.398058,0.511416,0.864865,0.441766,0.52322,0.0075188,0.511785,0.52078,0.5,0
0,0.00848502,0.00433913,0.00459825,0.304348,0.295347,0.2765,0.280512,0.29568,0.408509,0.490144,0.262104,0.363877,0.0588235,0.4076,0.556631,0.18069,1,0.971147,0,0.00809557,0.38835,0.506849,0.864865,0.441766,0.523046,0.0075188,0.511923,0.52078,0.5,0
0,0.00869047,0.00431914,0.00457826,0.304348,0.297336,0.278192,0.282447,0.297074,0.406541,0.490916,0.264165,0.364642,0.0581148,0.40852,0.556631,0.177652,1,0.971147,0,0.00809557,0.398058,0.502283,0.864865,0.441411,0.52322,0.0075188,0.512737,0.52078,0.5,0
0,0.00869047,0.00431914,0.00457826,0.304348,0.299695,0.279924,0.284339,0.299185,0.407709,0.491147,0.264707,0.364715,0.0595322,0.407907,0.556549,0.177446,1,0.971147,0,0.00809557,0.38835,0.52968,0.864865,0.442829,0.522873,0.0075188,0.513003,0.52078,0.5,0
0,0.00848502,0.00439912,0.00465823,0.304348,0.301267,0.281093,0.286058,0.30041,0.409893,0.49107,0.265017,0.364585,0.0588235,0.410665,0.556549,0.179609,1,0.971147,0,0.00809557,0.407767,0.511416,0.864865,0.441943,0.52296,0.0075188,0.512064,0.52078,0.5,0
0.000202306,0.00869047,0.00455909,0.00481817,0.304348,0.303071,0.282342,0.287821,0.301972,0.409677,0.491037,0.264057,0.365003,0.0574061,0.410665,0.556631,0.179969,0.998724,0.971147,0,0.00809557,0.407767,0.534247,0.864865,0.442652,0.523393,0.0075188,0.512261,0.52078,0.5,0
0.000202306,0.00848502,0.00461908,0.00487815,0.304348,0.305013,0.283671,0.289454,0.303366,0.407903,0.490199,0.264196,0.366087,0.0559887,0.409133,0.556713,0.179042,0.997447,0.971147,0,0.00809557,0.38835,0.506849,0.864865,0.441766,0.523393,0.0075188,0.51213,0.52078,0.5,0
0.000202306,0.00848502,0.00465907,0.00491813,0.304348,0.307233,0.285363,0.291733,0.30535,0.406465,0.490927,0.265745,0.367329,0.0566974,0.410971,0.556713,0.17966,0.997447,0.971147,0,0.00809557,0.398058,0.511416,0.864865,0.441411,0.522873,0.0075188,0.510846,0.52078,0.5,0
0.000202306,0.00848502,0.00467906,0.00493812,0.304348,0.30913,0.287055,0.293753,0.306997,0.403999,0.490298,0.266799,0.368312,0.0581148,0.408213,0.556631,0.179918,0.997447,0.971147,0,0.00809557,0.407767,0.511416,0.864865,0.440702,0.524173,0.0075188,0.510305,0.52078,0.5,0
