AltAGL,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,volt1,volt2,VSpd,VSpdG
#ft agl,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,psi,deg F,rpm,gals,gals,kt,kt,G,G,deg C,deg,deg,kt,volts,volts,fpm,fpm
237.0,306.52,305.27,311.03,328.46,1191.73,1177.66,1186.6,1128.97,59.74,171.23,1287.9,12.53,20.49,69.41,68.46,0.0,-0.05,27.5,-5.14,0.54,72.0,28.0,28.0,-522.82,-570.9
228.0,306.09,304.82,310.65,328.03,1191.24,1177.77,1181.45,1127.0,59.55,171.19,1273.0,12.47,20.64,69.2,67.92,0.02,0.0,27.5,-5.1,2.23,71.0,28.1,28.0,-478.85,-641.7
218.0,305.67,304.36,310.23,327.6,1189.36,1177.74,1177.39,1122.1,59.52,171.17,1263.9,12.47,20.64,69.16,68.21,0.0,0.12,27.5,-4.6,-1.16,71.0,28.1,28.1,-478.58,-614.2
211.0,305.25,303.88,309.78,327.14,1187.56,1174.76,1175.29,1118.18,59.58,171.16,1262.9,12.34,20.81,69.41,66.41,0.02,-0.01,27.5,-4.72,-2.27,69.0,28.1,28.1,-588.01,-464.6
203.0,304.86,303.51,309.47,326.72,1185.55,1171.3,1172.59,1113.8,59.49,171.15,1256.0,12.28,20.95,69.38,66.3,-0.08,0.05,27.8,-4.32,-0.03,69.0,28.0,28.0,-474.48,-492.1
192.0,304.37,302.92,308.94,326.21,1183.96,1169.11,1168.97,1110.01,59.59,171.15,1256.8,12.18,20.95,69.03,68.07,-0.01,-0.01,27.8,-4.16,-2.43,71.0,28.0,28.0,-315.75,-582.7
182.0,303.98,302.53,308.61,325.81,1182.62,1168.38,1164.79,1107.27,59.38,171.14,1251.6,12.15,21.22,68.66,66.89,-0.0,0.01,27.8,-3.15,-0.45,70.0,28.1,28.1,-454.72,-653.5
171.0,303.46,302.03,308.17,325.24,1180.93,1169.42,1162.74,1105.05,59.61,171.13,1252.4,12.09,21.42,68.29,66.73,-0.04,-0.01,27.8,-3.18,2.12,70.0,28.1,28.1,-595.61,-606.3
161.0,303.04,301.5,307.68,324.81,1178.19,1166.93,1160.63,1103.52,59.47,171.12,1254.3,12.09,21.66,67.9,66.3,-0.02,-0.05,27.8,-3.25,1.44,69.0,28.0,28.0,-598.91,-574.8
150.0,302.55,301.02,307.24,324.27,1176.98,1163.11,1158.57,1102.0,59.4,171.11,1248.2,12.04,21.71,67.41,64.77,0.02,0.08,27.8,-2.8,0.47,68.0,28.0,28.0,-607.86,-637.8
125.0,301.66,300.01,306.31,323.35,1175.45,1157.53,1151.4,1098.09,59.4,171.08,1239.5,11.92,21.59,66.93,63.52,0.0,-0.1,27.8,-3.34,-1.34,66.0,28.1,28.1,-690.62,-566.9
114.0,301.19,299.54,305.88,322.85,1174.32,1154.98,1148.66,1095.99,59.89,171.07,1249.4,11.92,21.59,66.65,63.34,-0.03,-0.02,27.8,-2.42,-4.33,66.0,28.0,28.0,-546.04,-610.2
104.0,300.76,299.06,305.45,322.36,1170.44,1151.64,1145.41,1094.03,66.22,171.05,1514.1,11.92,21.15,66.5,60.43,0.0,0.16,28.0,0.97,-1.03,63.0,28.1,28.0,-594.62,-677.2
98.0,300.28,298.56,304.98,321.89,1166.73,1151.72,1147.35,1095.78,68.98,171.04,1798.2,11.92,20.76,66.54,60.43,-0.02,0.0,28.0,2.2,2.4,63.0,28.1,28.1,-696.95,-437.0
93.0,299.94,298.15,304.67,321.57,1168.85,1159.82,1156.86,1103.92,69.68,171.02,1867.9,11.96,20.32,66.21,60.96,0.02,0.02,28.0,2.1,3.67,64.0,28.1,28.1,-610.89,-287.4
95.0,299.44,297.62,304.23,321.11,1175.87,1172.4,1168.97,1114.78,69.7,170.99,1884.7,11.96,20.05,66.09,60.14,-0.03,-0.1,28.0,1.24,1.11,63.0,28.1,28.1,-499.49,-110.2
92.0,298.97,297.17,303.87,320.79,1184.35,1185.41,1180.58,1125.47,69.39,170.94,1890.1,11.96,19.72,65.9,60.28,-0.02,-0.01,28.0,2.02,3.19,63.0,28.0,28.0,-259.86,-208.7
87.0,298.51,296.66,303.56,320.46,1190.02,1193.93,1188.76,1135.2,69.55,170.9,1889.2,11.96,19.72,65.74,60.28,-0.03,0.11,28.0,2.33,1.86,63.0,28.1,28.1,-148.94,-259.8
83.0,298.05,296.15,303.19,320.17,1196.25,1202.01,1196.14,1144.05,70.03,170.86,1917.9,12.04,19.47,65.74,59.15,-0.02,0.05,28.0,1.89,1.48,62.0,28.1,28.1,-159.26,-181.1
80.0,297.61,295.72,302.91,319.96,1202.07,1209.22,1202.24,1151.73,70.05,170.82,1951.6,12.07,19.47,65.82,60.07,-0.0,0.08,28.0,2.47,2.32,63.0,28.1,28.1,-183.68,-149.6
78.0,297.2,295.26,302.7,319.78,1207.26,1216.62,1208.29,1158.37,69.53,170.77,1940.4,11.99,19.47,65.78,59.96,-0.03,0.11,28.0,1.88,0.45,63.0,28.0,28.0,-184.52,-98.4
77.0,296.79,294.87,302.52,319.63,1211.0,1220.37,1213.93,1164.43,68.47,170.73,1844.3,11.89,19.47,65.8,60.5,0.0,-0.13,28.2,0.44,1.79,63.0,28.1,28.1,-143.09,-102.4
72.0,296.42,294.49,302.35,319.51,1211.95,1220.62,1217.61,1167.19,67.69,170.7,1769.3,11.82,19.44,65.59,60.61,-0.01,0.06,28.2,0.45,4.2,63.0,28.1,28.1,-89.7,-279.5
67.0,296.0,294.08,302.19,319.4,1210.21,1217.04,1218.2,1167.69,63.1,170.67,1575.0,11.82,19.44,65.6,59.71,-0.02,0.08,28.2,-0.7,0.73,62.0,28.1,28.0,-159.38,-275.6
65.0,295.68,293.73,302.03,319.34,1209.85,1214.14,1216.31,1165.67,60.09,170.64,1331.1,11.87,19.52,65.33,62.68,-0.04,-0.11,28.2,-1.52,-2.43,65.0,28.0,28.0,-227.76,-200.8
58.0,295.33,293.36,301.87,319.22,1198.93,1199.84,1209.49,1158.69,55.58,170.61,1081.5,11.87,19.57,64.36,64.21,-0.03,-0.1,28.2,-2.27,0.87,67.0,28.0,28.0,-114.65,-389.8
36.0,294.74,292.73,301.54,318.95,1112.11,1121.37,1140.42,1108.97,52.94,170.56,887.3,11.99,19.72,62.92,61.95,-0.01,0.12,28.2,-1.6,0.47,65.0,27.9,28.0,-359.52,-732.3
24.0,294.46,292.43,301.33,318.72,1068.58,1080.47,1109.2,1076.65,52.57,170.53,862.8,12.15,19.85,62.59,59.51,0.01,-0.03,28.2,-1.42,5.09,62.0,27.8,27.8,-676.12,-692.9
14.0,294.19,292.13,301.1,318.46,1031.94,1051.85,1076.34,1047.08,52.23,170.48,838.0,12.26,19.98,62.18,57.85,0.03,0.05,28.2,1.36,2.9,60.0,27.7,27.8,-723.25,-618.1
7.0,293.9,291.83,300.82,318.14,1003.48,1025.42,1047.82,1016.17,51.77,170.42,813.7,12.26,19.98,61.5,55.37,0.01,0.1,28.2,3.76,0.29,58.0,26.7,26.8,-698.78,-385.8
4.0,293.61,291.55,300.57,317.83,980.2,1005.13,1030.09,992.1,51.78,170.34,797.9,12.31,19.98,60.26,54.13,-0.03,-0.02,28.5,4.49,-0.24,56.0,26.2,26.3,-659.68,-118.1
3.0,293.33,291.21,300.27,317.43,957.14,985.7,1008.9,970.41,51.55,170.26,784.7,12.31,20.08,58.63,50.84,0.01,0.09,28.5,6.21,-0.23,53.0,26.1,26.2,-465.55,-110.2
2.0,293.08,290.92,299.95,317.1,937.81,966.09,993.27,949.37,51.28,170.17,765.2,12.31,20.03,57.27,46.89,-0.02,-0.05,28.5,5.54,1.25,49.0,26.0,26.0,-390.31,-63.0
1.0,292.79,290.64,299.61,316.71,920.85,955.1,983.69,933.49,51.26,170.07,753.6,12.18,20.03,55.3,48.65,-0.04,-0.07,28.5,6.37,0.3,51.0,25.9,25.9,-216.97,-11.8
2.0,292.47,290.34,299.19,316.31,899.58,950.73,973.34,929.42,50.96,169.98,738.0,11.99,19.85,53.4,43.76,-0.0,-0.14,28.5,7.36,-1.45,46.0,25.7,25.7,-143.79,35.4
2.0,292.16,289.99,298.89,315.9,884.73,953.96,960.74,926.76,50.71,169.9,726.6,11.99,19.85,51.73,42.74,0.04,-0.35,28.5,5.1,0.33,45.0,25.5,25.5,-77.52,-39.4
3.0,291.88,289.7,298.56,315.49,875.27,943.16,945.42,919.76,50.69,169.81,720.0,11.87,19.65,50.13,43.31,0.04,-0.02,28.8,5.54,-0.33,45.0,25.4,25.4,-8.53,-3.9
2.0,291.61,289.39,298.15,315.05,870.77,926.34,935.1,913.91,50.64,169.73,715.8,11.7,19.55,48.77,42.87,-0.03,0.12,28.8,5.17,0.01,45.0,25.4,25.4,19.34,-3.9
2.0,291.3,289.04,297.84,314.59,863.15,912.77,925.27,907.59,50.66,169.66,718.0,11.48,19.44,47.31,42.95,0.03,0.17,28.8,5.73,0.25,45.0,25.2,25.3,28.93,0.0
3.0,290.97,288.73,297.43,314.16,851.83,904.06,918.41,902.68,50.71,169.6,722.9,11.26,19.44,45.78,43.59,-0.02,0.01,28.8,4.93,0.56,45.0,25.1,25.1,-6.03,3.9
2.0,290.66,288.44,297.05,313.72,840.13,904.44,908.61,894.61,50.46,169.53,714.5,11.17,19.39,43.95,41.54,-0.07,0.09,28.8,3.82,0.63,43.0,25.1,25.1,32.66,-3.9
1.0,290.35,288.07,296.65,313.23,829.95,907.0,895.12,879.59,50.6,169.48,705.7,11.17,19.39,41.7,40.97,0.05,0.11,28.8,2.79,0.34,43.0,25.1,25.1,88.96,-3.9
1.0,290.03,287.78,296.22,312.79,825.19,908.07,889.53,872.26,50.12,169.43,688.7,11.0,19.49,38.97,36.93,-0.03,-0.02,28.8,1.63,0.18,39.0,24.9,24.9,122.34,-3.9
1.0,289.68,287.47,295.85,312.35,819.08,899.66,884.77,866.74,49.94,169.38,663.9,11.0,19.49,35.71,33.26,0.03,0.0,29.0,1.53,0.03,35.0,24.7,24.7,132.21,3.9
1.0,289.35,287.12,295.48,311.93,812.77,881.56,881.07,863.26,49.28,169.33,639.6,11.1,19.57,32.27,29.97,-0.01,-0.02,29.0,1.22,0.29,31.0,24.6,24.7,120.11,0.0
1.0,289.01,286.78,295.1,311.48,808.06,869.06,881.03,861.09,49.05,169.3,620.7,11.34,19.57,28.71,25.53,-0.02,-0.0,29.0,1.16,0.43,27.0,24.8,24.8,103.18,-3.9
0.0,288.68,286.45,294.71,311.06,807.26,857.22,871.99,858.91,49.16,169.27,616.2,11.63,19.62,24.94,23.91,0.02,0.06,29.0,1.54,0.07,25.0,24.7,24.8,71.25,-3.9
2.0,288.32,286.15,294.32,310.66,802.64,846.14,862.28,860.85,48.44,169.24,592.2,11.63,19.62,21.17,9.91,-0.03,-0.05,29.0,1.26,0.27,5.0,24.5,24.6,37.84,0.0
3.0,287.96,285.86,293.85,310.22,790.15,831.97,858.09,861.45,48.65,169.21,587.6,11.96,19.67,17.16,-0.01,0.05,0.0,29.0,1.26,0.22,0.0,24.6,24.6,29.73,-3.9
2.0,287.6,285.53,293.51,309.76,777.12,822.43,852.26,857.24,48.14,169.18,570.7,12.42,19.85,13.39,-0.0,-0.01,-0.0,29.0,1.46,0.37,-0.0,24.7,24.7,16.7,0.0
2.0,287.26,285.18,293.11,309.4,771.05,818.06,842.83,844.9,48.11,169.16,558.5,12.55,20.27,9.56,0.0,0.0,0.05,29.2,1.58,0.4,0.0,24.7,24.7,1.37,0.0
2.0,286.88,284.86,292.71,308.98,766.39,814.39,837.15,832.75,48.12,169.14,555.7,12.58,20.27,6.24,0.0,-0.01,-0.02,29.2,1.64,0.41,0.0,24.6,24.6,-8.33,0.0
2.0,286.55,284.52,292.35,308.62,759.94,806.27,831.37,823.29,48.32,169.14,574.7,12.58,20.49,3.5,-0.0,-0.0,0.01,29.2,1.93,0.52,-0.0,24.5,24.5,-2.59,-3.9
1.0,286.17,284.23,291.96,308.19,757.33,801.87,823.63,814.7,54.34,169.17,791.0,12.58,20.76,1.54,0.0,0.0,-0.03,29.2,2.44,0.48,-0.0,25.5,25.6,-7.02,-3.9
0.0,285.79,283.88,291.61,307.81,772.84,820.98,832.8,820.9,68.84,169.37,1566.6,12.58,20.95,1.5,0.0,0.01,0.05,29.2,2.78,0.4,0.0,28.0,28.0,31.59,0.0
1.0,285.41,283.57,291.25,307.41,831.77,885.82,884.28,859.76,73.47,169.52,2146.9,12.42,21.17,3.79,-0.0,0.0,-0.03,29.2,2.99,0.47,-0.0,28.0,28.0,167.96,0.0
0.0,285.07,283.27,290.97,307.12,909.61,958.86,950.7,918.38,74.25,169.62,2316.2,12.12,21.17,7.39,-0.0,-0.03,-0.0,29.2,3.38,0.49,-0.0,27.9,27.9,192.03,0.0
0.0,284.72,282.92,290.72,306.99,976.25,1017.21,1006.8,972.06,74.79,169.71,2361.2,12.12,21.17,11.33,0.0,-0.06,-0.09,29.2,3.32,0.37,0.0,28.0,28.0,100.68,0.0
0.0,284.34,282.71,290.57,306.89,1027.44,1061.97,1048.73,1014.15,74.04,169.83,2385.0,11.96,21.05,15.18,-0.0,0.01,0.03,29.2,3.3,0.11,-0.0,28.0,28.0,29.15,0.0
2.0,284.04,282.41,290.53,306.9,1063.05,1097.23,1081.35,1046.05,75.31,169.98,2384.7,11.72,20.95,19.03,16.81,0.02,-0.05,29.2,3.1,0.07,22.0,28.0,28.0,-23.18,0.0
2.0,283.73,282.19,290.52,307.0,1097.11,1122.28,1106.83,1070.07,75.1,170.15,2395.5,11.39,20.93,22.8,24.94,-0.03,-0.02,29.2,3.53,0.45,26.0,28.0,28.0,-123.08,0.0
2.0,283.44,282.0,290.55,307.2,1120.76,1144.02,1126.72,1089.83,75.02,170.32,2375.5,10.93,20.93,26.46,27.49,0.05,0.02,29.2,3.86,0.21,29.0,28.0,28.0,-124.12,3.9
2.0,283.16,281.85,290.67,307.49,1139.3,1161.59,1143.59,1104.77,75.2,170.52,2390.7,10.54,20.93,30.09,29.74,-0.05,0.02,29.2,3.93,0.29,31.0,28.1,28.1,-100.45,0.0
2.0,282.96,281.71,290.84,307.82,1153.41,1173.09,1156.02,1117.5,75.06,170.72,2391.8,10.23,21.0,33.65,31.62,0.01,-0.03,29.2,3.76,0.32,33.0,28.1,28.0,-81.34,0.0
2.0,282.8,281.62,291.08,308.24,1164.54,1182.37,1164.91,1128.13,75.42,170.92,2389.1,10.23,21.0,37.11,35.4,-0.01,0.09,29.5,4.36,0.42,37.0,28.0,28.0,-114.11,-3.9
1.0,282.67,281.56,291.35,308.65,1173.31,1190.56,1173.38,1136.93,74.5,171.1,2397.1,9.96,21.15,40.39,37.83,0.03,-0.06,29.5,4.41,0.21,40.0,28.0,28.0,-191.89,7.9
0.0,282.56,281.56,291.64,309.11,1180.53,1198.37,1182.74,1144.3,75.3,171.27,2404.1,9.78,21.27,43.64,40.59,-0.04,-0.12,29.5,4.92,0.66,42.0,28.1,28.1,-217.73,0.0
0.0,282.51,281.56,291.97,309.62,1187.28,1204.7,1190.26,1150.78,75.08,171.44,2401.7,9.6,21.44,46.59,44.68,-0.03,0.0,29.5,4.58,0.4,47.0,28.1,28.1,-172.37,0.0
0.0,282.51,281.62,292.35,310.19,1193.56,1210.25,1195.77,1157.0,73.31,171.58,2408.1,9.67,21.39,49.47,46.7,-0.02,-0.0,29.5,4.52,0.27,49.0,28.0,28.0,-86.45,0.0
0.0,282.51,281.69,292.7,310.75,1198.35,1215.65,1199.38,1162.46,74.61,171.71,2410.7,9.73,21.39,52.21,48.55,0.0,0.05,29.5,4.1,0.31,51.0,28.0,28.0,-38.15,0.0
0.0,282.54,281.86,293.14,311.32,1202.6,1219.98,1203.15,1167.12,73.76,171.83,2411.0,9.73,21.39,54.72,50.88,0.02,0.08,29.5,8.71,1.07,53.0,28.1,28.0,-46.07,3.9
2.0,282.63,282.04,293.56,311.94,1205.84,1223.68,1206.88,1170.4,74.7,171.96,2405.4,9.73,21.37,57.01,46.11,-0.02,-0.05,29.5,7.9,0.3,48.0,28.1,28.1,-110.86,74.8
5.0,282.75,282.22,294.04,312.54,1209.12,1226.66,1210.1,1174.94,73.98,172.06,2422.5,9.73,21.3,59.15,49.91,-0.02,-0.05,29.5,6.62,-3.1,52.0,28.0,28.0,-20.61,110.2
8.0,282.91,282.45,294.56,313.2,1212.51,1229.48,1212.34,1178.53,74.98,172.14,2431.2,9.67,21.3,60.96,59.0,0.01,-0.03,29.5,6.57,-1.15,62.0,28.0,28.0,100.01,189.0
12.0,283.1,282.71,295.08,313.86,1215.21,1232.3,1214.81,1181.28,74.44,172.21,2435.0,9.8,21.08,62.42,60.43,0.01,0.04,29.2,7.17,1.74,63.0,28.1,28.1,228.89,232.3
18.0,283.95,283.67,296.22,315.25,1218.3,1238.16,1218.59,1184.77,74.27,172.28,2439.1,9.8,21.05,63.72,61.42,-0.02,-0.02,29.2,7.26,1.13,64.0,28.1,28.1,246.6,322.8
32.0,283.87,283.72,296.66,315.93,1221.15,1243.17,1223.66,1189.25,74.09,172.38,2448.9,9.75,21.0,65.2,64.48,-0.05,0.04,29.2,8.28,-0.56,67.0,28.1,28.1,432.89,500.0
42.0,284.77,284.71,297.87,317.21,1223.82,1245.46,1225.94,1192.04,74.73,172.43,2447.3,9.78,20.91,65.66,64.95,0.03,-0.11,29.2,8.82,1.61,68.0,28.1,28.1,489.0,570.9
51.0,285.38,285.39,298.74,318.18,1226.3,1246.59,1229.04,1194.01,73.98,172.46,2449.4,9.96,20.69,66.15,64.75,0.0,0.03,29.2,10.34,0.41,68.0,28.1,28.1,517.2,539.4
63.0,285.82,285.93,299.43,319.09,1228.97,1248.56,1232.16,1196.74,73.92,172.48,2447.7,10.18,20.37,66.58,64.33,-0.04,-0.03,29.2,11.01,-2.24,67.0,28.1,28.1,558.89,602.4
82.0,286.31,286.57,300.31,320.17,1232.45,1250.09,1235.16,1201.71,73.41,172.48,2453.7,10.57,19.87,67.39,66.98,0.01,0.0,29.2,10.52,6.1,70.0,28.1,28.1,652.3,488.2
90.0,286.9,287.22,301.02,321.04,1233.84,1251.12,1235.46,1203.27,73.69,172.47,2445.3,10.57,19.87,68.09,65.54,-0.04,0.02,29.2,10.12,1.29,69.0,28.1,28.1,567.88,523.6
98.0,287.42,287.76,301.72,321.81,1234.14,1251.84,1236.07,1204.96,73.88,172.47,2449.3,10.85,19.55,68.91,67.82,-0.05,-0.03,29.2,9.25,-2.22,71.0,28.1,28.0,515.67,618.1
107.0,287.94,288.37,302.48,322.61,1234.85,1252.44,1236.85,1207.55,73.81,172.45,2449.3,11.12,19.27,69.73,68.46,-0.05,0.01,29.0,10.04,0.86,72.0,28.0,28.0,543.37,578.7
117.0,288.46,288.96,303.08,323.38,1236.35,1253.69,1237.19,1209.56,73.29,172.43,2458.9,11.24,19.14,70.25,70.0,-0.08,-0.15,29.0,9.61,1.4,73.0,28.1,28.1,640.2,614.2
130.0,289.07,289.55,303.72,324.08,1237.63,1254.55,1238.08,1210.95,73.61,172.43,2463.5,11.39,19.06,70.72,71.07,-0.02,-0.04,29.0,9.79,2.22,74.0,28.1,28.1,663.48,606.3
141.0,289.64,290.17,304.39,324.84,1239.15,1255.51,1240.08,1211.82,73.06,172.42,2467.9,11.48,18.96,71.2,70.24,-0.05,-0.01,29.0,9.73,3.82,74.0,28.1,28.0,574.86,641.7
153.0,290.23,290.84,305.06,325.61,1240.06,1257.73,1242.41,1213.17,72.17,172.4,2462.8,11.48,18.96,71.63,71.59,-0.02,0.0,29.0,9.87,2.57,75.0,28.0,28.0,592.84,696.9
165.0,290.82,291.49,305.74,326.37,1241.25,1258.16,1243.33,1215.54,73.06,172.38,2467.2,11.53,18.94,72.02,71.3,-0.0,-0.06,29.0,10.11,3.32,75.0,28.1,28.0,596.85,724.4
178.0,291.36,292.06,306.32,327.0,1242.47,1258.45,1243.37,1216.97,72.81,172.36,2459.6,11.55,18.94,72.31,70.73,-0.04,-0.0,29.0,10.24,4.47,74.0,28.1,28.1,624.65,763.8
191.0,291.95,292.78,307.03,327.81,1244.54,1259.55,1243.79,1218.7,73.02,172.34,2460.1,11.55,18.94,72.56,71.55,-0.03,-0.0,29.0,10.9,2.86,75.0,28.1,28.1,702.8,763.8
205.0,292.73,293.6,307.8,328.61,1246.25,1260.6,1244.91,1219.96,72.68,172.31,2459.9,11.65,18.94,72.56,70.98,-0.02,0.03,29.0,11.36,-0.21,74.0,28.0,28.0,706.65,787.4
219.0,293.4,294.31,308.43,329.38,1247.44,1262.03,1246.81,1220.65,73.28,172.28,2463.7,11.65,18.81,72.43,71.1,-0.06,-0.03,29.0,11.52,1.42,74.0,28.0,28.0,711.54,858.3
233.0,294.1,294.95,309.12,330.11,1247.34,1262.6,1246.99,1220.77,71.92,172.26,2462.0,11.65,18.81,72.25,71.97,-0.07,-0.02,29.0,11.45,0.9,75.0,28.1,28.1,830.78,834.6
246.0,294.81,295.69,309.8,330.87,1246.75,1263.37,1246.46,1221.08,71.52,172.24,2455.5,11.63,18.81,72.12,70.06,-0.04,0.02,28.8,11.11,1.94,73.0,28.1,28.1,828.87,838.6
260.0,295.49,296.45,310.54,331.64,1246.83,1263.64,1246.77,1222.16,72.8,172.22,2449.2,11.67,18.81,72.25,70.04,0.0,0.03,28.8,10.52,3.21,73.0,28.0,28.0,788.31,850.4
274.0,296.23,297.24,311.2,332.41,1247.43,1263.8,1246.93,1223.9,72.62,172.18,2451.7,11.67,18.71,72.58,68.59,-0.07,0.06,28.8,10.5,1.0,72.0,28.0,28.0,771.81,818.9
288.0,296.86,297.93,311.8,333.09,1246.74,1263.68,1247.21,1224.71,71.76,172.15,2454.6,11.72,18.71,72.99,69.85,-0.04,-0.04,28.8,9.28,0.91,73.0,28.1,28.1,768.66,854.3
302.0,297.69,298.68,312.5,333.89,1246.47,1264.5,1247.69,1224.42,72.78,172.12,2463.7,11.72,18.66,73.4,71.72,-0.05,-0.06,28.8,9.78,3.05,75.0,28.1,28.1,810.07,838.6
314.0,298.45,299.51,313.28,334.69,1247.73,1265.17,1248.17,1224.86,72.0,172.08,2460.4,11.72,18.68,73.75,71.51,-0.03,-0.04,28.8,10.33,4.54,75.0,28.0,28.0,799.19,712.6
323.0,299.17,300.26,313.9,335.36,1249.12,1265.06,1247.78,1225.4,72.44,172.04,2457.9,11.8,18.58,73.89,70.0,0.02,-0.01,28.8,11.23,1.29,73.0,28.0,28.0,671.16,696.9
335.0,299.97,301.08,314.59,336.17,1249.21,1263.54,1247.8,1226.61,72.04,172.0,2455.8,11.89,18.48,73.81,70.69,-0.01,0.03,28.8,11.43,-1.56,74.0,28.1,28.1,557.51,716.5
348.0,300.8,301.93,315.33,336.95,1248.64,1262.47,1249.18,1227.32,72.47,171.97,2460.1,11.84,18.53,73.71,70.88,-0.03,-0.06,28.8,10.35,1.23,74.0,28.1,28.1,622.21,752.0
359.0,301.51,302.68,315.99,337.62,1247.92,1262.42,1250.67,1226.85,71.82,171.92,2464.5,11.84,18.53,73.77,72.19,-0.06,-0.05,28.8,10.12,0.51,76.0,28.0,28.0,789.2,677.2
370.0,302.39,303.53,316.71,338.43,1248.8,1262.94,1250.75,1227.41,72.31,171.87,2461.4,11.72,18.66,73.87,72.66,-0.04,-0.0,28.8,9.92,1.55,76.0,28.0,28.0,799.58,645.7
381.0,303.19,304.51,317.42,339.15,1250.48,1262.89,1250.72,1228.93,72.56,171.81,2462.0,11.58,18.78,74.06,72.53,-0.01,-0.0,28.5,9.65,1.16,76.0,28.1,28.1,704.13,665.4
394.0,304.13,305.39,318.19,340.03,1251.81,1262.46,1251.27,1229.71,72.6,171.76,2465.8,11.51,18.83,74.31,72.3,-0.03,0.04,28.5,10.0,0.77,76.0,28.1,28.1,610.95,661.4
414.0,305.7,306.98,319.5,341.43,1251.51,1263.61,1251.66,1229.26,72.17,171.69,2473.3,11.14,19.19,74.7,72.74,-0.03,0.02,28.5,9.47,-0.26,76.0,28.0,28.0,666.96,653.5
425.0,306.47,307.71,320.15,342.09,1252.3,1264.47,1251.7,1229.95,72.7,171.65,2464.1,11.14,19.19,75.01,72.57,-0.06,-0.05,28.5,9.04,0.8,76.0,28.0,28.1,670.99,677.2
436.0,307.32,308.52,320.89,342.87,1253.52,1265.74,1251.42,1231.08,72.47,171.62,2463.6,11.14,19.14,75.42,72.83,-0.02,0.04,28.5,9.17,0.88,77.0,28.1,28.1,676.72,629.9
448.0,308.16,309.38,321.59,343.63,1254.27,1266.6,1250.86,1231.2,72.58,171.6,2463.5,11.26,18.99,75.83,73.5,-0.02,0.02,28.5,9.33,1.86,77.0,28.1,28.0,589.76,720.5
461.0,309.05,310.22,322.3,344.38,1254.2,1267.47,1250.84,1231.24,72.27,171.56,2461.7,11.39,18.91,76.06,73.08,0.0,0.08,28.2,10.26,4.83,77.0,28.0,28.0,610.26,791.3
477.0,309.89,311.08,322.98,345.14,1254.67,1267.76,1252.0,1231.55,72.26,171.54,2473.7,11.46,18.86,75.98,74.45,0.02,-0.04,28.2,10.8,0.44,78.0,28.1,28.1,685.11,893.7
492.0,310.71,311.91,323.59,345.86,1255.45,1267.94,1252.57,1231.69,72.29,171.52,2467.2,11.6,18.68,75.73,72.49,-0.03,-0.06,28.2,11.26,0.09,76.0,28.1,28.1,693.7,921.3
508.0,311.56,312.8,324.24,346.55,1255.36,1267.51,1252.76,1231.27,72.59,171.5,2473.2,11.72,18.63,75.29,74.26,-0.03,0.1,28.2,12.88,7.11,78.0,28.1,28.1,765.6,956.7
527.0,312.45,313.59,324.93,347.27,1255.23,1267.59,1253.44,1230.45,72.54,171.48,2467.7,11.72,18.63,74.43,73.76,-0.05,-0.03,28.2,13.28,9.12,78.0,28.0,28.0,928.37,1110.2
545.0,313.27,314.45,325.65,348.02,1255.29,1267.54,1252.61,1229.98,72.16,171.47,2474.0,11.67,18.73,73.71,72.22,-0.03,-0.06,28.2,14.17,12.06,76.0,28.1,28.0,1051.75,1094.5
561.0,314.12,315.29,326.23,348.75,1255.01,1266.72,1252.37,1229.16,71.97,171.48,2453.7,11.63,18.86,73.07,70.37,-0.07,0.07,28.2,15.04,13.28,74.0,28.1,28.1,1027.63,976.4
581.0,314.89,316.02,326.82,349.35,1254.43,1266.3,1252.35,1228.56,72.05,171.49,2450.8,11.51,18.91,72.21,68.83,-0.03,-0.15,28.2,14.63,14.67,73.0,28.1,28.1,943.11,1019.7
596.0,315.79,316.89,327.52,350.12,1253.46,1267.54,1252.69,1227.45,71.9,171.5,2455.6,11.51,18.94,71.63,66.69,-0.05,-0.14,28.2,14.82,13.71,70.0,28.0,28.0,865.1,901.6
609.0,316.64,317.77,328.2,350.88,1253.59,1268.52,1252.72,1227.2,71.68,171.52,2444.6,11.43,19.06,71.01,66.7,-0.03,0.06,28.2,14.28,14.22,70.0,28.1,28.0,834.13,799.2
624.0,317.53,318.68,328.86,351.61,1253.35,1267.32,1252.63,1226.39,72.1,171.54,2449.5,11.43,19.06,70.35,68.41,-0.01,-0.08,28.2,13.3,14.25,72.0,28.1,28.1,810.95,842.5
636.0,318.38,319.46,329.48,352.3,1252.4,1266.1,1252.7,1225.65,71.31,171.57,2441.4,11.46,19.01,69.94,67.35,-0.03,0.03,28.0,13.36,14.44,71.0,28.1,28.0,806.0,755.9
649.0,319.2,320.26,330.14,352.99,1252.66,1265.53,1252.52,1225.4,71.94,171.59,2440.1,11.6,18.81,69.55,67.47,-0.04,-0.06,28.0,12.22,13.27,71.0,28.0,28.0,765.98,779.5
