Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
5210,52100,44079,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0344368,0.0266437,0.0343703,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0349797,0.0239046,0.0295798
5211,52110,44090,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0344368,0.0266437,0.0343703,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0349797,0.0239046,0.0295798
5212,52120,44093,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0344368,0.0266437,0.0343703,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0349797,0.0239046,0.0295798
5213,52130,44096,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0344368,0.0266437,0.0343703,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0349797,0.0239046,0.0295798
5214,52140,44105,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343703,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0349797,0.0239046,0.0295798
5215,52150,44108,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343703,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0349797,0.0239046,0.0295798
5216,52160,44129,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343703,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0349797,0.0239046,0.0295798
5217,52170,44134,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343703,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0349797,0.0239046,0.0295798
5218,52180,44137,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343688,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0349797,0.0239046,0.0295798
5219,52190,44146,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0349797,0.0239046,0.0295798
5220,52200,44152,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0349797,0.0239046,0.0295798
5221,52210,44163,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0348329,0.0239046,0.0295798
5222,52220,44170,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0348329,0.0239046,0.0295798
5223,52230,44172,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0348329,0.0239046,0.0295798
5224,52240,44175,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0348329,0.0239046,0.0295798
5225,52250,44184,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0348329,0.0239046,0.0295798
5226,52260,44187,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0348329,0.0239046,0.0295798
5227,52270,44190,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304644,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0348329,0.0239046,0.0295798
5228,52280,44192,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0348329,0.0239046,0.0295798
5229,52290,44195,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0348329,0.0239046,0.0295798
5230,52300,44204,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0365156,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0348329,0.0239046,0.0295798
5231,52310,44210,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0348329,0.0239046,0.0295798
5232,52320,44213,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0348329,0.0239046,0.0295798
5233,52330,44214,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0348329,0.0239046,0.0295798
5234,52340,44224,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295798
5235,52350,44228,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295798
5236,52360,44238,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.02956
5237,52370,44254,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.02956
5238,52380,44258,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.02956
5239,52390,44262,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.02956
5240,52400,44265,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.02956
5241,52410,44267,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.02956
5242,52420,44269,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5243,52430,44272,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5244,52440,44274,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5245,52450,44277,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5246,52460,44279,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5247,52470,44282,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343416,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5248,52480,44285,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343246,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5249,52490,44287,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343246,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5250,52500,44291,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0343246,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5251,52510,44293,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0342628,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5252,52520,44300,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0342628,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5253,52530,44308,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0342628,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5254,52540,44310,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0342628,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5255,52550,44313,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0342628,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5256,52560,44315,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0342628,0.0239231,0.0304226,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5257,52570,44320,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0342628,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5258,52580,44321,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0343929,0.0266437,0.0342628,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5259,52590,44336,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342628,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5260,52600,44342,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342628,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5261,52610,44344,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342628,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5262,52620,44347,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342628,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5263,52630,44348,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342506,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5264,52640,44351,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342506,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5265,52650,44354,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342506,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343763,0.0239046,0.0295519
5266,52660,44356,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342506,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343551,0.0239046,0.0295519
5267,52670,44359,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342506,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343551,0.0239046,0.0295519
5268,52680,44360,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342506,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343551,0.0239046,0.0295519
5269,52690,44363,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342506,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343551,0.0239046,0.0295519
5270,52700,44379,0.0222591,0.00092834,16,26,8,0.0262392,0.0320483,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342506,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343551,0.0239046,0.0295519
5271,52710,44390,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342506,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343551,0.0239046,0.0295519
5272,52720,44395,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342506,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343551,0.0239046,0.0295519
5273,52730,44397,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342406,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343551,0.0239046,0.0295519
5274,52740,44407,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343551,0.0239046,0.0295519
5275,52750,44409,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343551,0.0239046,0.0295519
5276,52760,44415,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.032819,0.027439,0.0343551,0.0239046,0.0295519
5277,52770,44418,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0342889,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.0295519
5278,52780,44422,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.0295519
5279,52790,44430,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.0295519
5280,52800,44432,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.0295519
5281,52810,44448,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.0295519
5282,52820,44451,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.0295519
5283,52830,44453,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.0295519
5284,52840,44459,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.0295519
5285,52850,44461,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.0295206
5286,52860,44473,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.0295206
5287,52870,44478,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.029516
5288,52880,44480,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.029516
5289,52890,44492,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.029516
5290,52900,44496,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.029516
5291,52910,44497,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.029516
5292,52920,44501,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0363548,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.029516
5293,52930,44502,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0360293,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.029516
5294,52940,44505,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0360293,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.029516
5295,52950,44508,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0360293,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.029516
5296,52960,44510,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0360293,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.029516
5297,52970,44514,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0360293,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.029516
5298,52980,44516,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0360293,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.029516
5299,52990,44519,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0360293,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0327492,0.027439,0.0343551,0.0239046,0.029516
5300,53000,44522,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0360293,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0326007,0.027439,0.0343551,0.0239046,0.029516
5301,53010,44526,0.0222591,0.00092834,16,26,8,0.0262392,0.0316256,0.0261351,0.0360293,0.0297449,0.035104,0.0251084,0.0337573,0.0266437,0.0342358,0.0239231,0.0303723,0.0222591,0.0355474,0.0224964,0.0326007,0.027439,0.0343551,0.0239046,0.029516
